adj_edge_jaccard,arm,dataset,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,estimated_total,graph_hash,gt_node_recall,matched_nodes,metric_revision,node_recall,num_pred_nodes,prediction_sha256,seconds,status,total_node_ratio
0.8858814708883782,C4_m6,44b6_2a2eff9f,1,0,0,12,20,0.8608695652173913,198,44b6,56367,99139d338235369b4f96643074ffdc0d342569a71a8bf198edc030c349d8907b,1.0,214,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,39990,1b64646a6e8372c092d60697209fb69efb7d52e8a3999123a8f124c475ac07c7,0.9608480820006662,measured,-0.2905423386023737
0.5474189154723984,P0,44b6_2f31fc2f,0,0,0,20,36,0.5371900826446281,65,44b6,24368,33d3bf6960cdc6de9f364a820782d7ec833d616b2d70d69155ad687147289bf9,1.0,89,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,19728,9fd1edfe51cef68f12f60fe2632649272df0b4a568cac4bebf5e586fdb86645c,0.6057218350015319,measured,-0.19041365725541695
0.5474189154723984,C4_m6,44b6_2f31fc2f,0,0,0,20,36,0.5371900826446281,65,44b6,24368,b1166afcb234f5d5b8b0296bbd7dee13b7b9a39986a4f1950314fbeacc8ad3cf,1.0,89,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,19728,7d31afd98deeb63733834ed014e1aacbf2a7768e45a83906dceff2bc1a8e059b,0.4809648129994457,measured,-0.19041365725541695
0.9975053579082727,P0,44b6_33b596bf,0,0,0,0,0,1.0,49,44b6,23330,5b963d046eb2776379a9cfbe829f645058792e9e0efdc51afe93f289b292f4b4,1.0,50,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,23912,489a0ff1ada72185a24c92b00a11611540e9ad1481879289794f111dc90d6e28,0.5836847690006834,measured,0.024946420917273896
0.9975053579082727,C4_m6,44b6_33b596bf,0,0,0,0,0,1.0,49,44b6,23330,3900eb8422dd6af09aef49503bab58b09f5fe48b007494013d4461fbd30c6463,1.0,50,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,23912,037a86e70bdd7e7e33db488956d6595c9a039b37c65790b94a42120fc1b467ad,0.5628582509998523,measured,0.024946420917273896
0.9824606015993576,P0,44b6_341df25f,1,0,0,1,0,0.9952153110047847,208,44b6,7436,bbaac8594591173bfd3fb6d370e9700bb5a180043a1695a0bf8f9f6615884e60,1.0,216,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,8389,fbdcec1358ea8f764c187639b77356b34acd011df83e0233fd87c066564ffd45,0.2592589449996012,measured,0.12816030123722433
0.9824606015993576,C4_m6,44b6_341df25f,1,0,0,1,0,0.9952153110047847,208,44b6,7436,81a3a1a44fbd60967df5b00b745d5069c9f0d4cefd1ed744d9b26aa08ba585df,1.0,216,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,8389,8bed591f15884e4994d4516c30a5f20b1050d46105e70dfd39aa1a6c37d15aea,0.25132295100047486,measured,0.12816030123722433
0.955054349400524,P0,44b6_3a861e03,0,0,0,25,26,0.946031746031746,894,44b6,40546,920b8c5404eb1f0bb923834b21ea1f0742cb1a5ae675d8d5740ae94190415cc7,0.9882352941176471,924,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9882352941176471,36679,35519f2d20266e36010ebd69d986e6598818c5c3aa01f447be76f215ceb3f228,0.9436309529992286,measured,-0.09537315641493613
0.955054349400524,C4_m6,44b6_3a861e03,0,0,0,25,26,0.946031746031746,894,44b6,40546,4abfc8bd038a66a5a17d323b769e0f1049a277d5025ad94eb8057aa140d230d6,0.9882352941176471,924,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9882352941176471,36679,763725a669a375c622bc34d194eafb91a669d393b9974c8b95d2641dfad932b3,0.6935991829996055,measured,-0.09537315641493613
0.9052967215251538,P0,44b6_3bb3690f,0,0,0,25,34,0.8627906976744186,371,44b6,31937,b8369f01df88241305ce55ea874fc4184d1a957a2310561ea0ce7d89ac570954,0.9925,397,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9925,16203,00538c8673da0125b0873cbdfe46c2fb72d6ae4edddcdd28812bfcd7785cd10e,0.3236726949999138,measured,-0.4926574192942355
0.9052967215251538,C4_m6,44b6_3bb3690f,0,0,0,25,34,0.8627906976744186,371,44b6,31937,b8369f01df88241305ce55ea874fc4184d1a957a2310561ea0ce7d89ac570954,0.9925,397,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9925,16203,00538c8673da0125b0873cbdfe46c2fb72d6ae4edddcdd28812bfcd7785cd10e,0.3362743709985807,measured,-0.4926574192942355
0.9263961369942796,P0,44b6_40c45f5a,0,0,0,6,11,0.9186602870813397,192,44b6,32681,ccc38622b6c32d7bc97e40afa3358a50780d8bfd6edaaf4dda259557cef3357c,1.0,200,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,29929,b7fac26bf489545632161542c4657af652830ea7ea7ea8f3d24198eeea0f5ab8,0.6263661159991898,measured,-0.08420794957314648
0.9263961369942796,C4_m6,44b6_40c45f5a,0,0,0,6,11,0.9186602870813397,192,44b6,32681,61ddbb647667e30f78aa99db8edb6dfabeb9501353c32fd3203ca34c67eac0a8,1.0,200,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,29929,160210a9c072a22f89b8b5fc5e9e5048a0e842fef7713a799dc3590fb39c7eee,0.7530114479995973,measured,-0.08420794957314648
0.9748302895012879,P0,44b6_415c0a3a,0,0,0,9,12,0.937125748502994,313,44b6,57292,fd423de2200dfa8bea1772e2d9e11d83454796beb59a4ab361c6b43b9262ca0d,1.0,331,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,34241,088e77d5925451c0ae6ed63fd76cd319fb384098333e309c8ffb0bb42129cd88,0.6232098109994695,measured,-0.4023423863715702
