adj_edge_jaccard,arm,dataset,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,estimated_total,graph_hash,gt_node_recall,matched_nodes,metric_revision,node_recall,num_pred_nodes,prediction_sha256,seconds,status,total_node_ratio,unchanged_nodes
0.8271453610493059,P0,44b6_c50204e0,1,1,1,32,36,0.8116343490304709,293,44b6,47078,b51311c5352bccdc9094f82fee4295267c718c83365cf56f2b2cfd68c2853668,0.987987987987988,329,075fc5f5a52d11077f9dc2b074644618f26939e2,0.987987987987988,38081,1800d3e8961d8366dd441fbebee559272101103a1de802df3367ff5108cfa014,6.086409647999972,measured,-0.19110837333786482,True
0.8485041705891777,P0,44b6_c771cb04,0,1,0,19,28,0.8127490039840638,204,44b6,53345,3686003170ab2f48aa6a91555eb399b57803b1f2f5327e6a63677c05b93aa56c,0.9911894273127754,225,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9911894273127754,29877,1ce7b491ad8baea3284892d088eae23a81438c5f9e38fdea2760dadbc3a8a8ba,3.0020909160011797,measured,-0.4399287655825288,True
0.865881688437251,P0,44b6_c8e2a523,1,0,0,11,15,0.8547486033519553,153,44b6,33144,a116dfac8cf40eff274bca581c03e7e1e13ca65d1a58ec20ca2d8f026e4b83ff,0.9821428571428571,165,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9821428571428571,28827,6cfe6d1b9f935bbf26f8e04076c8ba8dfeb2e00edab5af9f678fecad406caa16,3.5194270470019546,measured,-0.1302498189717596,True
0.9482552720195906,P0,44b6_c96cfa10,0,0,0,25,18,0.9321766561514195,591,44b6,46236,94d0e392fe52f08f3109780e46f8bdaf1aef263ae1f370f777f2651814427f58,0.9809220985691574,617,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9809220985691574,38261,13575810785232a871e4881d2ba9f3aa171952b6a462f580e5b6c171084b6c81,3.444345997999335,measured,-0.17248464400034605,True
0.9299215165250662,P0,44b6_cf2536e8,0,0,0,4,6,0.8765432098765432,71,44b6,57565,f99cfbabb92b4bce6bf63e513def6d492588cd32b05c9033754cb31c5b4b2475,1.0,76,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,22510,ae871bb91eb7d3d780c5ebc58a4dd56fe48e24b51947171a36e3a38c9eebcf5a,2.279769873999612,measured,-0.6089637800746982,True
0.9529736688927326,P0,44b6_cf8fed6b,0,0,0,4,6,0.9484536082474226,184,44b6,43729,054d2e9cadc474930ea6019b4a3fa8d9902f4016a6b13430569f5dc9ce628a4c,1.0,191,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,41645,84ad6933b727c220ecac04e017e17c5ee4426d624189587a2992ca3279ba6377,3.3096469470001466,measured,-0.047657161151638504,True
0.9633622591976261,P0,44b6_d29c9ab2,0,0,0,26,29,0.9594694178334562,1302,44b6,38055,58bf396b4ac168902b3aa9f1a6f6fb0936d910b881b87b86f15eee3d748897cf,0.9940872135994088,1345,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9940872135994088,36511,a6741e964c544c1cbf24ff94351a678dff991771d556edfb18b1d9b99c4582f8,3.32913894700323,measured,-0.040572855078176324,True
0.9960594016402642,P0,44b6_d2f34f90,2,0,0,7,4,0.9614035087719298,274,44b6,24074,c59edebe353eca27c1b85b7abcd59426ba8c3fef819ef8b868e40416d1cc4585,0.9893992932862191,280,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9893992932862191,15396,6e3a2604cd670d6947b849273fbffab431c6a796d9c4d9061e5b6b737dbdb44c,2.4379595809987222,measured,-0.3604718783750104,True
0.8574061572468379,P0,44b6_d5e7d891,2,1,0,64,77,0.8546391752577319,829,44b6,44848,c46114e2b42a3f06659a0ae3199d0dac5580acfed7bd53f0f80215119475fd12,0.9922737306843267,899,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9922737306843267,43396,a1f461638d7c6da63d72b8742942662abef70129c96a036f9161ddac417f12da,6.484544494996953,measured,-0.03237602568676418,True
0.9364812307956767,P0,44b6_d754aa59,0,0,1,2,2,0.9444444444444444,68,44b6,5171,9abaccbd86323c99158c3bac0df9678559046fc70e4acbde2c7ee1cb5c471043,0.9861111111111112,71,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9861111111111112,5607,76b7f04f6b91421c8e7befeccb3f0b386977d25cd1286150b4621640720b3f7a,1.1137124609995226,measured,0.08431637981048153,True
