dataset,embryo,bucket,events
6bba_6479435d,6bba,missing_parent,0
6bba_6479435d,6bba,unsupported_HOCT_score,0
6bba_6479435d,6bba,wrong_timing,0
6bba_67ebd073,6bba,C0_official_recovered,0
6bba_67ebd073,6bba,available_unselected_evidence,0
6bba_67ebd073,6bba,conflict_or_protection_loss,0
6bba_67ebd073,6bba,insufficient_candidates,0
6bba_67ebd073,6bba,missing_daughter,1
6bba_67ebd073,6bba,missing_downstream_path,0
6bba_67ebd073,6bba,missing_parent,0
6bba_67ebd073,6bba,unsupported_HOCT_score,0
6bba_67ebd073,6bba,wrong_timing,0
6bba_6ca87370,6bba,C0_official_recovered,0
6bba_6ca87370,6bba,available_unselected_evidence,0
6bba_6ca87370,6bba,conflict_or_protection_loss,0
6bba_6ca87370,6bba,insufficient_candidates,0
6bba_6ca87370,6bba,missing_daughter,1
6bba_6ca87370,6bba,missing_downstream_path,0
6bba_6ca87370,6bba,missing_parent,0
6bba_6ca87370,6bba,unsupported_HOCT_score,0
6bba_6ca87370,6bba,wrong_timing,0
6bba_6db0e9b4,6bba,C0_official_recovered,0
6bba_6db0e9b4,6bba,available_unselected_evidence,0
6bba_6db0e9b4,6bba,conflict_or_protection_loss,0
6bba_6db0e9b4,6bba,insufficient_candidates,0
6bba_6db0e9b4,6bba,missing_daughter,0
6bba_6db0e9b4,6bba,missing_downstream_path,0
6bba_6db0e9b4,6bba,missing_parent,0
6bba_6db0e9b4,6bba,unsupported_HOCT_score,0
6bba_6db0e9b4,6bba,wrong_timing,0
6bba_6feb10f0,6bba,C0_official_recovered,0
6bba_6feb10f0,6bba,available_unselected_evidence,0
6bba_6feb10f0,6bba,conflict_or_protection_loss,0
6bba_6feb10f0,6bba,insufficient_candidates,0
6bba_6feb10f0,6bba,missing_daughter,0
6bba_6feb10f0,6bba,missing_downstream_path,0
6bba_6feb10f0,6bba,missing_parent,0
6bba_6feb10f0,6bba,unsupported_HOCT_score,0
6bba_6feb10f0,6bba,wrong_timing,0
6bba_6feeb0b1,6bba,C0_official_recovered,0
6bba_6feeb0b1,6bba,available_unselected_evidence,0
6bba_6feeb0b1,6bba,conflict_or_protection_loss,0
6bba_6feeb0b1,6bba,insufficient_candidates,0
6bba_6feeb0b1,6bba,missing_daughter,0
6bba_6feeb0b1,6bba,missing_downstream_path,0
6bba_6feeb0b1,6bba,missing_parent,0
6bba_6feeb0b1,6bba,unsupported_HOCT_score,0
6bba_6feeb0b1,6bba,wrong_timing,0
6bba_705ec2c9,6bba,C0_official_recovered,0
6bba_705ec2c9,6bba,available_unselected_evidence,1
6bba_705ec2c9,6bba,conflict_or_protection_loss,0
6bba_705ec2c9,6bba,insufficient_candidates,0
6bba_705ec2c9,6bba,missing_daughter,0
6bba_705ec2c9,6bba,missing_downstream_path,0
6bba_705ec2c9,6bba,missing_parent,0
6bba_705ec2c9,6bba,unsupported_HOCT_score,0
6bba_705ec2c9,6bba,wrong_timing,0
6bba_718b21f9,6bba,C0_official_recovered,0
6bba_718b21f9,6bba,available_unselected_evidence,0
6bba_718b21f9,6bba,conflict_or_protection_loss,0
6bba_718b21f9,6bba,insufficient_candidates,0
6bba_718b21f9,6bba,missing_daughter,0
6bba_718b21f9,6bba,missing_downstream_path,0
6bba_718b21f9,6bba,missing_parent,0
6bba_718b21f9,6bba,unsupported_HOCT_score,0
6bba_718b21f9,6bba,wrong_timing,0
6bba_74686d6a,6bba,C0_official_recovered,0
6bba_74686d6a,6bba,available_unselected_evidence,1
6bba_74686d6a,6bba,conflict_or_protection_loss,0
6bba_74686d6a,6bba,insufficient_candidates,0
6bba_74686d6a,6bba,missing_daughter,0
6bba_74686d6a,6bba,missing_downstream_path,0
6bba_74686d6a,6bba,missing_parent,0
6bba_74686d6a,6bba,unsupported_HOCT_score,1
6bba_74686d6a,6bba,wrong_timing,0
6bba_767a1e17,6bba,C0_official_recovered,0
6bba_767a1e17,6bba,available_unselected_evidence,0
6bba_767a1e17,6bba,conflict_or_protection_loss,0
6bba_767a1e17,6bba,insufficient_candidates,0
6bba_767a1e17,6bba,missing_daughter,0
6bba_767a1e17,6bba,missing_downstream_path,0
6bba_767a1e17,6bba,missing_parent,0
6bba_767a1e17,6bba,unsupported_HOCT_score,0
6bba_767a1e17,6bba,wrong_timing,0
6bba_76db78c1,6bba,C0_official_recovered,0
6bba_76db78c1,6bba,available_unselected_evidence,0
6bba_76db78c1,6bba,conflict_or_protection_loss,0
6bba_76db78c1,6bba,insufficient_candidates,0
6bba_76db78c1,6bba,missing_daughter,0
6bba_76db78c1,6bba,missing_downstream_path,0
6bba_76db78c1,6bba,missing_parent,0
6bba_76db78c1,6bba,unsupported_HOCT_score,0
6bba_76db78c1,6bba,wrong_timing,0
6bba_784a78c9,6bba,C0_official_recovered,0
6bba_784a78c9,6bba,available_unselected_evidence,0
6bba_784a78c9,6bba,conflict_or_protection_loss,0
6bba_784a78c9,6bba,insufficient_candidates,0
6bba_784a78c9,6bba,missing_daughter,0
6bba_784a78c9,6bba,missing_downstream_path,0
6bba_784a78c9,6bba,missing_parent,0
6bba_784a78c9,6bba,unsupported_HOCT_score,1
6bba_784a78c9,6bba,wrong_timing,0
6bba_786893ac,6bba,C0_official_recovered,0
6bba_786893ac,6bba,available_unselected_evidence,1
6bba_786893ac,6bba,conflict_or_protection_loss,0
6bba_786893ac,6bba,insufficient_candidates,0
6bba_786893ac,6bba,missing_daughter,0
6bba_786893ac,6bba,missing_downstream_path,1
6bba_786893ac,6bba,missing_parent,1
6bba_786893ac,6bba,unsupported_HOCT_score,0
6bba_786893ac,6bba,wrong_timing,0
6bba_789f8168,6bba,C0_official_recovered,0
6bba_789f8168,6bba,available_unselected_evidence,0
6bba_789f8168,6bba,conflict_or_protection_loss,0
6bba_789f8168,6bba,insufficient_candidates,0
6bba_789f8168,6bba,missing_daughter,0
6bba_789f8168,6bba,missing_downstream_path,0
6bba_789f8168,6bba,missing_parent,0
6bba_789f8168,6bba,unsupported_HOCT_score,0
6bba_789f8168,6bba,wrong_timing,0
6bba_78a7bd97,6bba,C0_official_recovered,0
6bba_78a7bd97,6bba,available_unselected_evidence,0
6bba_78a7bd97,6bba,conflict_or_protection_loss,0
6bba_78a7bd97,6bba,insufficient_candidates,1
6bba_78a7bd97,6bba,missing_daughter,1
6bba_78a7bd97,6bba,missing_downstream_path,0
6bba_78a7bd97,6bba,missing_parent,0
6bba_78a7bd97,6bba,unsupported_HOCT_score,0
6bba_78a7bd97,6bba,wrong_timing,0
6bba_7af54fde,6bba,C0_official_recovered,0
6bba_7af54fde,6bba,available_unselected_evidence,2
6bba_7af54fde,6bba,conflict_or_protection_loss,0
6bba_7af54fde,6bba,insufficient_candidates,0
6bba_7af54fde,6bba,missing_daughter,0
6bba_7af54fde,6bba,missing_downstream_path,0
6bba_7af54fde,6bba,missing_parent,0
6bba_7af54fde,6bba,unsupported_HOCT_score,0
6bba_7af54fde,6bba,wrong_timing,0
6bba_7b5d3b2c,6bba,C0_official_recovered,0
6bba_7b5d3b2c,6bba,available_unselected_evidence,0
6bba_7b5d3b2c,6bba,conflict_or_protection_loss,0
6bba_7b5d3b2c,6bba,insufficient_candidates,0
6bba_7b5d3b2c,6bba,missing_daughter,0
6bba_7b5d3b2c,6bba,missing_downstream_path,0
6bba_7b5d3b2c,6bba,missing_parent,0
6bba_7b5d3b2c,6bba,unsupported_HOCT_score,0
6bba_7b5d3b2c,6bba,wrong_timing,0
6bba_7d3058ae,6bba,C0_official_recovered,0
6bba_7d3058ae,6bba,available_unselected_evidence,2
6bba_7d3058ae,6bba,conflict_or_protection_loss,0
6bba_7d3058ae,6bba,insufficient_candidates,0
6bba_7d3058ae,6bba,missing_daughter,0
6bba_7d3058ae,6bba,missing_downstream_path,0
6bba_7d3058ae,6bba,missing_parent,0
6bba_7d3058ae,6bba,unsupported_HOCT_score,0
6bba_7d3058ae,6bba,wrong_timing,0
6bba_7f87b3d8,6bba,C0_official_recovered,0
6bba_7f87b3d8,6bba,available_unselected_evidence,2
6bba_7f87b3d8,6bba,conflict_or_protection_loss,0
6bba_7f87b3d8,6bba,insufficient_candidates,0
6bba_7f87b3d8,6bba,missing_daughter,0
6bba_7f87b3d8,6bba,missing_downstream_path,0
6bba_7f87b3d8,6bba,missing_parent,0
6bba_7f87b3d8,6bba,unsupported_HOCT_score,1
6bba_7f87b3d8,6bba,wrong_timing,0
6bba_80d12824,6bba,C0_official_recovered,1
6bba_80d12824,6bba,available_unselected_evidence,0
6bba_80d12824,6bba,conflict_or_protection_loss,0
6bba_80d12824,6bba,insufficient_candidates,0
6bba_80d12824,6bba,missing_daughter,0
6bba_80d12824,6bba,missing_downstream_path,0
6bba_80d12824,6bba,missing_parent,0
6bba_80d12824,6bba,unsupported_HOCT_score,0
6bba_80d12824,6bba,wrong_timing,0
6bba_825bd1c6,6bba,C0_official_recovered,0
6bba_825bd1c6,6bba,available_unselected_evidence,0
6bba_825bd1c6,6bba,conflict_or_protection_loss,0
6bba_825bd1c6,6bba,insufficient_candidates,0
6bba_825bd1c6,6bba,missing_daughter,0
6bba_825bd1c6,6bba,missing_downstream_path,0
6bba_825bd1c6,6bba,missing_parent,0
6bba_825bd1c6,6bba,unsupported_HOCT_score,0
6bba_825bd1c6,6bba,wrong_timing,0
6bba_87289e13,6bba,C0_official_recovered,0
6bba_87289e13,6bba,available_unselected_evidence,0
6bba_87289e13,6bba,conflict_or_protection_loss,0
6bba_87289e13,6bba,insufficient_candidates,0
6bba_87289e13,6bba,missing_daughter,1
6bba_87289e13,6bba,missing_downstream_path,0
6bba_87289e13,6bba,missing_parent,0
6bba_87289e13,6bba,unsupported_HOCT_score,0
6bba_87289e13,6bba,wrong_timing,0
6bba_8b7818bf,6bba,C0_official_recovered,1
6bba_8b7818bf,6bba,available_unselected_evidence,1
6bba_8b7818bf,6bba,conflict_or_protection_loss,0
6bba_8b7818bf,6bba,insufficient_candidates,0
6bba_8b7818bf,6bba,missing_daughter,0
6bba_8b7818bf,6bba,missing_downstream_path,0
6bba_8b7818bf,6bba,missing_parent,0
6bba_8b7818bf,6bba,unsupported_HOCT_score,0
6bba_8b7818bf,6bba,wrong_timing,0
6bba_907271db,6bba,C0_official_recovered,0
6bba_907271db,6bba,available_unselected_evidence,0
6bba_907271db,6bba,conflict_or_protection_loss,0
6bba_907271db,6bba,insufficient_candidates,0
6bba_907271db,6bba,missing_daughter,1
6bba_907271db,6bba,missing_downstream_path,0
6bba_907271db,6bba,missing_parent,0
6bba_907271db,6bba,unsupported_HOCT_score,0
6bba_907271db,6bba,wrong_timing,0
6bba_91951b3a,6bba,C0_official_recovered,0
6bba_91951b3a,6bba,available_unselected_evidence,0
6bba_91951b3a,6bba,conflict_or_protection_loss,0
6bba_91951b3a,6bba,insufficient_candidates,0
6bba_91951b3a,6bba,missing_daughter,0
6bba_91951b3a,6bba,missing_downstream_path,0
6bba_91951b3a,6bba,missing_parent,0
6bba_91951b3a,6bba,unsupported_HOCT_score,0
6bba_91951b3a,6bba,wrong_timing,0
6bba_96833384,6bba,C0_official_recovered,0
6bba_96833384,6bba,available_unselected_evidence,0
6bba_96833384,6bba,conflict_or_protection_loss,0
6bba_96833384,6bba,insufficient_candidates,0
6bba_96833384,6bba,missing_daughter,0
6bba_96833384,6bba,missing_downstream_path,0
6bba_96833384,6bba,missing_parent,0
6bba_96833384,6bba,unsupported_HOCT_score,0
6bba_96833384,6bba,wrong_timing,0
6bba_969618f6,6bba,C0_official_recovered,0
6bba_969618f6,6bba,available_unselected_evidence,1
6bba_969618f6,6bba,conflict_or_protection_loss,0
6bba_969618f6,6bba,insufficient_candidates,0
6bba_969618f6,6bba,missing_daughter,2
6bba_969618f6,6bba,missing_downstream_path,0
6bba_969618f6,6bba,missing_parent,0
6bba_969618f6,6bba,unsupported_HOCT_score,0
6bba_969618f6,6bba,wrong_timing,0
6bba_971fa5e0,6bba,C0_official_recovered,0
6bba_971fa5e0,6bba,available_unselected_evidence,0
6bba_971fa5e0,6bba,conflict_or_protection_loss,0
6bba_971fa5e0,6bba,insufficient_candidates,0
6bba_971fa5e0,6bba,missing_daughter,0
6bba_971fa5e0,6bba,missing_downstream_path,0
6bba_971fa5e0,6bba,missing_parent,0
6bba_971fa5e0,6bba,unsupported_HOCT_score,0
6bba_971fa5e0,6bba,wrong_timing,0
6bba_9a41d029,6bba,C0_official_recovered,1
6bba_9a41d029,6bba,available_unselected_evidence,1
6bba_9a41d029,6bba,conflict_or_protection_loss,0
6bba_9a41d029,6bba,insufficient_candidates,0
6bba_9a41d029,6bba,missing_daughter,0
6bba_9a41d029,6bba,missing_downstream_path,0
6bba_9a41d029,6bba,missing_parent,0
6bba_9a41d029,6bba,unsupported_HOCT_score,0
6bba_9a41d029,6bba,wrong_timing,0
6bba_9e23430b,6bba,C0_official_recovered,0
6bba_9e23430b,6bba,available_unselected_evidence,1
6bba_9e23430b,6bba,conflict_or_protection_loss,0
6bba_9e23430b,6bba,insufficient_candidates,0
6bba_9e23430b,6bba,missing_daughter,0
6bba_9e23430b,6bba,missing_downstream_path,0
6bba_9e23430b,6bba,missing_parent,0
6bba_9e23430b,6bba,unsupported_HOCT_score,0
6bba_9e23430b,6bba,wrong_timing,0
6bba_a5e926bb,6bba,C0_official_recovered,0
6bba_a5e926bb,6bba,available_unselected_evidence,0
6bba_a5e926bb,6bba,conflict_or_protection_loss,0
6bba_a5e926bb,6bba,insufficient_candidates,0
6bba_a5e926bb,6bba,missing_daughter,0
6bba_a5e926bb,6bba,missing_downstream_path,0
6bba_a5e926bb,6bba,missing_parent,0
6bba_a5e926bb,6bba,unsupported_HOCT_score,0
6bba_a5e926bb,6bba,wrong_timing,0
6bba_a90a0b9c,6bba,C0_official_recovered,0
6bba_a90a0b9c,6bba,available_unselected_evidence,0
6bba_a90a0b9c,6bba,conflict_or_protection_loss,0
6bba_a90a0b9c,6bba,insufficient_candidates,0
6bba_a90a0b9c,6bba,missing_daughter,0
6bba_a90a0b9c,6bba,missing_downstream_path,0
6bba_a90a0b9c,6bba,missing_parent,0
6bba_a90a0b9c,6bba,unsupported_HOCT_score,0
6bba_a90a0b9c,6bba,wrong_timing,0
6bba_ab78413d,6bba,C0_official_recovered,0
6bba_ab78413d,6bba,available_unselected_evidence,1
6bba_ab78413d,6bba,conflict_or_protection_loss,0
6bba_ab78413d,6bba,insufficient_candidates,0
6bba_ab78413d,6bba,missing_daughter,0
6bba_ab78413d,6bba,missing_downstream_path,0
6bba_ab78413d,6bba,missing_parent,0
6bba_ab78413d,6bba,unsupported_HOCT_score,1
6bba_ab78413d,6bba,wrong_timing,0
6bba_acd782a8,6bba,C0_official_recovered,0
6bba_acd782a8,6bba,available_unselected_evidence,0
6bba_acd782a8,6bba,conflict_or_protection_loss,0
6bba_acd782a8,6bba,insufficient_candidates,0
6bba_acd782a8,6bba,missing_daughter,0
6bba_acd782a8,6bba,missing_downstream_path,0
6bba_acd782a8,6bba,missing_parent,0
6bba_acd782a8,6bba,unsupported_HOCT_score,0
6bba_acd782a8,6bba,wrong_timing,0
6bba_ae82a791,6bba,C0_official_recovered,0
6bba_ae82a791,6bba,available_unselected_evidence,0
6bba_ae82a791,6bba,conflict_or_protection_loss,0
6bba_ae82a791,6bba,insufficient_candidates,0
6bba_ae82a791,6bba,missing_daughter,0
6bba_ae82a791,6bba,missing_downstream_path,0
6bba_ae82a791,6bba,missing_parent,0
6bba_ae82a791,6bba,unsupported_HOCT_score,0
6bba_ae82a791,6bba,wrong_timing,0
6bba_aeee7805,6bba,C0_official_recovered,0
6bba_aeee7805,6bba,available_unselected_evidence,1
6bba_aeee7805,6bba,conflict_or_protection_loss,0
6bba_aeee7805,6bba,insufficient_candidates,0
6bba_aeee7805,6bba,missing_daughter,0
6bba_aeee7805,6bba,missing_downstream_path,0
6bba_aeee7805,6bba,missing_parent,0
6bba_aeee7805,6bba,unsupported_HOCT_score,0
6bba_aeee7805,6bba,wrong_timing,0
6bba_af149c94,6bba,C0_official_recovered,0
6bba_af149c94,6bba,available_unselected_evidence,0
6bba_af149c94,6bba,conflict_or_protection_loss,0
6bba_af149c94,6bba,insufficient_candidates,0
6bba_af149c94,6bba,missing_daughter,0
6bba_af149c94,6bba,missing_downstream_path,0
6bba_af149c94,6bba,missing_parent,0
6bba_af149c94,6bba,unsupported_HOCT_score,0
6bba_af149c94,6bba,wrong_timing,0
6bba_afb141ff,6bba,C0_official_recovered,1
6bba_afb141ff,6bba,available_unselected_evidence,0
6bba_afb141ff,6bba,conflict_or_protection_loss,0
6bba_afb141ff,6bba,insufficient_candidates,1
6bba_afb141ff,6bba,missing_daughter,0
6bba_afb141ff,6bba,missing_downstream_path,0
6bba_afb141ff,6bba,missing_parent,0
6bba_afb141ff,6bba,unsupported_HOCT_score,2
6bba_afb141ff,6bba,wrong_timing,0
6bba_b1ae37b9,6bba,C0_official_recovered,0
6bba_b1ae37b9,6bba,available_unselected_evidence,0
6bba_b1ae37b9,6bba,conflict_or_protection_loss,0
6bba_b1ae37b9,6bba,insufficient_candidates,0
6bba_b1ae37b9,6bba,missing_daughter,0
6bba_b1ae37b9,6bba,missing_downstream_path,0
6bba_b1ae37b9,6bba,missing_parent,0
6bba_b1ae37b9,6bba,unsupported_HOCT_score,0
6bba_b1ae37b9,6bba,wrong_timing,0
6bba_b204cac7,6bba,C0_official_recovered,0
6bba_b204cac7,6bba,available_unselected_evidence,0
6bba_b204cac7,6bba,conflict_or_protection_loss,0
6bba_b204cac7,6bba,insufficient_candidates,0
6bba_b204cac7,6bba,missing_daughter,1
6bba_b204cac7,6bba,missing_downstream_path,0
6bba_b204cac7,6bba,missing_parent,0
6bba_b204cac7,6bba,unsupported_HOCT_score,1
6bba_b204cac7,6bba,wrong_timing,0
6bba_b329af44,6bba,C0_official_recovered,0
6bba_b329af44,6bba,available_unselected_evidence,0
6bba_b329af44,6bba,conflict_or_protection_loss,0
6bba_b329af44,6bba,insufficient_candidates,0
6bba_b329af44,6bba,missing_daughter,1
6bba_b329af44,6bba,missing_downstream_path,0
6bba_b329af44,6bba,missing_parent,0
6bba_b329af44,6bba,unsupported_HOCT_score,0
6bba_b329af44,6bba,wrong_timing,0
6bba_b693381b,6bba,C0_official_recovered,0
6bba_b693381b,6bba,available_unselected_evidence,0
6bba_b693381b,6bba,conflict_or_protection_loss,0
6bba_b693381b,6bba,insufficient_candidates,0
6bba_b693381b,6bba,missing_daughter,0
6bba_b693381b,6bba,missing_downstream_path,0
6bba_b693381b,6bba,missing_parent,0
6bba_b693381b,6bba,unsupported_HOCT_score,0
6bba_b693381b,6bba,wrong_timing,0
6bba_bb9f20c3,6bba,C0_official_recovered,0
6bba_bb9f20c3,6bba,available_unselected_evidence,2
6bba_bb9f20c3,6bba,conflict_or_protection_loss,0
6bba_bb9f20c3,6bba,insufficient_candidates,0
6bba_bb9f20c3,6bba,missing_daughter,0
6bba_bb9f20c3,6bba,missing_downstream_path,1
6bba_bb9f20c3,6bba,missing_parent,0
6bba_bb9f20c3,6bba,unsupported_HOCT_score,0
6bba_bb9f20c3,6bba,wrong_timing,0
6bba_bbb708ca,6bba,C0_official_recovered,0
6bba_bbb708ca,6bba,available_unselected_evidence,0
6bba_bbb708ca,6bba,conflict_or_protection_loss,0
6bba_bbb708ca,6bba,insufficient_candidates,0
6bba_bbb708ca,6bba,missing_daughter,0
6bba_bbb708ca,6bba,missing_downstream_path,0
6bba_bbb708ca,6bba,missing_parent,0
6bba_bbb708ca,6bba,unsupported_HOCT_score,0
6bba_bbb708ca,6bba,wrong_timing,0
6bba_c27cba08,6bba,C0_official_recovered,0
6bba_c27cba08,6bba,available_unselected_evidence,0
6bba_c27cba08,6bba,conflict_or_protection_loss,0
6bba_c27cba08,6bba,insufficient_candidates,0
6bba_c27cba08,6bba,missing_daughter,0
6bba_c27cba08,6bba,missing_downstream_path,0
6bba_c27cba08,6bba,missing_parent,0
6bba_c27cba08,6bba,unsupported_HOCT_score,0
6bba_c27cba08,6bba,wrong_timing,0
6bba_c328f2fd,6bba,C0_official_recovered,0
6bba_c328f2fd,6bba,available_unselected_evidence,1
6bba_c328f2fd,6bba,conflict_or_protection_loss,0
6bba_c328f2fd,6bba,insufficient_candidates,0
6bba_c328f2fd,6bba,missing_daughter,1
6bba_c328f2fd,6bba,missing_downstream_path,0
6bba_c328f2fd,6bba,missing_parent,0
6bba_c328f2fd,6bba,unsupported_HOCT_score,0
6bba_c328f2fd,6bba,wrong_timing,0
6bba_c73a1d11,6bba,C0_official_recovered,0
6bba_c73a1d11,6bba,available_unselected_evidence,0
6bba_c73a1d11,6bba,conflict_or_protection_loss,0
6bba_c73a1d11,6bba,insufficient_candidates,0
6bba_c73a1d11,6bba,missing_daughter,0
6bba_c73a1d11,6bba,missing_downstream_path,0
6bba_c73a1d11,6bba,missing_parent,0
6bba_c73a1d11,6bba,unsupported_HOCT_score,0
6bba_c73a1d11,6bba,wrong_timing,0
6bba_cdcfe533,6bba,C0_official_recovered,1
6bba_cdcfe533,6bba,available_unselected_evidence,3
6bba_cdcfe533,6bba,conflict_or_protection_loss,0
6bba_cdcfe533,6bba,insufficient_candidates,0
6bba_cdcfe533,6bba,missing_daughter,0
6bba_cdcfe533,6bba,missing_downstream_path,0
6bba_cdcfe533,6bba,missing_parent,0
6bba_cdcfe533,6bba,unsupported_HOCT_score,0
6bba_cdcfe533,6bba,wrong_timing,0
6bba_cf35214c,6bba,C0_official_recovered,0
6bba_cf35214c,6bba,available_unselected_evidence,0
6bba_cf35214c,6bba,conflict_or_protection_loss,0
6bba_cf35214c,6bba,insufficient_candidates,0
6bba_cf35214c,6bba,missing_daughter,0
6bba_cf35214c,6bba,missing_downstream_path,0
6bba_cf35214c,6bba,missing_parent,0
6bba_cf35214c,6bba,unsupported_HOCT_score,0
6bba_cf35214c,6bba,wrong_timing,0
6bba_cff5865f,6bba,C0_official_recovered,0
6bba_cff5865f,6bba,available_unselected_evidence,0
6bba_cff5865f,6bba,conflict_or_protection_loss,0
6bba_cff5865f,6bba,insufficient_candidates,0
6bba_cff5865f,6bba,missing_daughter,0
6bba_cff5865f,6bba,missing_downstream_path,0
6bba_cff5865f,6bba,missing_parent,0
6bba_cff5865f,6bba,unsupported_HOCT_score,0
6bba_cff5865f,6bba,wrong_timing,0
6bba_d0fc38b5,6bba,C0_official_recovered,0
6bba_d0fc38b5,6bba,available_unselected_evidence,0
6bba_d0fc38b5,6bba,conflict_or_protection_loss,0
6bba_d0fc38b5,6bba,insufficient_candidates,0
6bba_d0fc38b5,6bba,missing_daughter,0
6bba_d0fc38b5,6bba,missing_downstream_path,0
6bba_d0fc38b5,6bba,missing_parent,0
6bba_d0fc38b5,6bba,unsupported_HOCT_score,0
6bba_d0fc38b5,6bba,wrong_timing,0
6bba_d1acb6ff,6bba,C0_official_recovered,0
6bba_d1acb6ff,6bba,available_unselected_evidence,0
6bba_d1acb6ff,6bba,conflict_or_protection_loss,0
6bba_d1acb6ff,6bba,insufficient_candidates,0
6bba_d1acb6ff,6bba,missing_daughter,0
6bba_d1acb6ff,6bba,missing_downstream_path,0
6bba_d1acb6ff,6bba,missing_parent,0
6bba_d1acb6ff,6bba,unsupported_HOCT_score,1
6bba_d1acb6ff,6bba,wrong_timing,0
6bba_d2b9fc0c,6bba,C0_official_recovered,0
6bba_d2b9fc0c,6bba,available_unselected_evidence,2
6bba_d2b9fc0c,6bba,conflict_or_protection_loss,0
6bba_d2b9fc0c,6bba,insufficient_candidates,0
6bba_d2b9fc0c,6bba,missing_daughter,0
6bba_d2b9fc0c,6bba,missing_downstream_path,0
6bba_d2b9fc0c,6bba,missing_parent,0
6bba_d2b9fc0c,6bba,unsupported_HOCT_score,0
6bba_d2b9fc0c,6bba,wrong_timing,0
6bba_d3da753b,6bba,C0_official_recovered,0
6bba_d3da753b,6bba,available_unselected_evidence,1
6bba_d3da753b,6bba,conflict_or_protection_loss,0
6bba_d3da753b,6bba,insufficient_candidates,0
6bba_d3da753b,6bba,missing_daughter,0
6bba_d3da753b,6bba,missing_downstream_path,0
6bba_d3da753b,6bba,missing_parent,0
6bba_d3da753b,6bba,unsupported_HOCT_score,0
6bba_d3da753b,6bba,wrong_timing,0
6bba_d5eae175,6bba,C0_official_recovered,0
6bba_d5eae175,6bba,available_unselected_evidence,0
6bba_d5eae175,6bba,conflict_or_protection_loss,0
6bba_d5eae175,6bba,insufficient_candidates,0
6bba_d5eae175,6bba,missing_daughter,0
6bba_d5eae175,6bba,missing_downstream_path,0
6bba_d5eae175,6bba,missing_parent,0
6bba_d5eae175,6bba,unsupported_HOCT_score,0
6bba_d5eae175,6bba,wrong_timing,0
6bba_d6ecebbb,6bba,C0_official_recovered,0
6bba_d6ecebbb,6bba,available_unselected_evidence,0
6bba_d6ecebbb,6bba,conflict_or_protection_loss,0
6bba_d6ecebbb,6bba,insufficient_candidates,0
6bba_d6ecebbb,6bba,missing_daughter,0
6bba_d6ecebbb,6bba,missing_downstream_path,0
6bba_d6ecebbb,6bba,missing_parent,0
6bba_d6ecebbb,6bba,unsupported_HOCT_score,0
6bba_d6ecebbb,6bba,wrong_timing,0
6bba_d82a4fc6,6bba,C0_official_recovered,0
6bba_d82a4fc6,6bba,available_unselected_evidence,0
6bba_d82a4fc6,6bba,conflict_or_protection_loss,0
6bba_d82a4fc6,6bba,insufficient_candidates,0
6bba_d82a4fc6,6bba,missing_daughter,0
6bba_d82a4fc6,6bba,missing_downstream_path,0
6bba_d82a4fc6,6bba,missing_parent,0
6bba_d82a4fc6,6bba,unsupported_HOCT_score,0
6bba_d82a4fc6,6bba,wrong_timing,0
6bba_debd7bfa,6bba,C0_official_recovered,1
6bba_debd7bfa,6bba,available_unselected_evidence,2
6bba_debd7bfa,6bba,conflict_or_protection_loss,0
6bba_debd7bfa,6bba,insufficient_candidates,0
6bba_debd7bfa,6bba,missing_daughter,1
6bba_debd7bfa,6bba,missing_downstream_path,0
6bba_debd7bfa,6bba,missing_parent,0
6bba_debd7bfa,6bba,unsupported_HOCT_score,0
6bba_debd7bfa,6bba,wrong_timing,0
6bba_df673a83,6bba,C0_official_recovered,2
6bba_df673a83,6bba,available_unselected_evidence,0
6bba_df673a83,6bba,conflict_or_protection_loss,0
6bba_df673a83,6bba,insufficient_candidates,0
6bba_df673a83,6bba,missing_daughter,1
6bba_df673a83,6bba,missing_downstream_path,0
6bba_df673a83,6bba,missing_parent,0
6bba_df673a83,6bba,unsupported_HOCT_score,1
6bba_df673a83,6bba,wrong_timing,0
6bba_e16ffc58,6bba,C0_official_recovered,0
6bba_e16ffc58,6bba,available_unselected_evidence,1
6bba_e16ffc58,6bba,conflict_or_protection_loss,0
6bba_e16ffc58,6bba,insufficient_candidates,0
6bba_e16ffc58,6bba,missing_daughter,0
6bba_e16ffc58,6bba,missing_downstream_path,0
6bba_e16ffc58,6bba,missing_parent,0
6bba_e16ffc58,6bba,unsupported_HOCT_score,0
6bba_e16ffc58,6bba,wrong_timing,0
6bba_e5e44988,6bba,C0_official_recovered,0
6bba_e5e44988,6bba,available_unselected_evidence,0
6bba_e5e44988,6bba,conflict_or_protection_loss,0
6bba_e5e44988,6bba,insufficient_candidates,0
6bba_e5e44988,6bba,missing_daughter,0
6bba_e5e44988,6bba,missing_downstream_path,0
6bba_e5e44988,6bba,missing_parent,0
6bba_e5e44988,6bba,unsupported_HOCT_score,0
6bba_e5e44988,6bba,wrong_timing,0
6bba_ebdf3b34,6bba,C0_official_recovered,0
6bba_ebdf3b34,6bba,available_unselected_evidence,0
6bba_ebdf3b34,6bba,conflict_or_protection_loss,0
6bba_ebdf3b34,6bba,insufficient_candidates,0
6bba_ebdf3b34,6bba,missing_daughter,0
6bba_ebdf3b34,6bba,missing_downstream_path,1
