key,source,family,seed,tiny,step,loss,seconds,gradient_norm,seen_rows,seen_windows,seen_positives,gpu_gib,rss_gib
44b6_N1_20260910,44b6,N1,20260910,False,6041,0.0014217568677850068,3020.339293570724,0.06328892707824707,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6061,0.006374223485181574,3028.9358743887237,0.3131534159183502,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6081,0.004203214048175141,3037.267413917724,0.2230597585439682,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6101,0.00024993425540742464,3047.5147969197237,0.008598296903073788,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6121,0.0004566081079246942,3058.3224543917236,0.001414349302649498,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6141,0.00026841113140108064,3067.894185400724,0.010747956112027168,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6161,0.0007342735589190852,3079.837747579724,0.043725673109292984,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6181,0.0035004627643502317,3091.2907679337236,0.11650814861059189,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6201,0.132186746224761,3102.359246738724,1.3127014636993408,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6221,0.00017380047574988566,3113.306090939724,0.002139478921890259,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6241,0.00027136032804264687,3124.487908357724,0.007299968972802162,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6261,0.0007867430394981056,3136.502123666724,0.018590768799185753,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6281,0.00043070701212855056,3147.649022350724,0.0020932063926011324,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6301,0.005439522399342422,3158.1723474337236,0.3067898452281952,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6321,0.00043396341789048165,3168.8926628767235,0.007706530392169952,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6341,0.0004683873848989606,3179.410942326724,0.011293815448880196,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6361,0.0010521976364543661,3190.1822040017237,0.05830715596675873,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6381,0.0008753076253924519,3200.907568583724,0.031624339520931244,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6401,0.009326662569947075,3212.5561666447234,0.7805723547935486,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6421,0.0827943220938323,3221.6899406207235,1.4327566623687744,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6441,0.0038137595111038536,3229.2234193657237,0.22155265510082245,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6461,0.003249637724366039,3238.433335340724,0.14381703734397888,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6481,0.005370703467633575,3248.469526370724,0.20498107373714447,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6501,0.003911415602487978,3259.258654979724,0.141738623380661,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6521,0.006208098377101123,3269.762244987724,0.2084256261587143,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6541,0.0014419255167013034,3280.2282696867237,0.03893066197633743,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6561,0.007063924736939953,3290.8320167757233,0.3316968083381653,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6581,0.0006262500864977483,3301.667775364724,0.02147097885608673,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6601,0.005935434775892645,3312.4523148397234,0.2206326574087143,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6621,0.0010033904254669324,3323.5243298697237,0.03220070153474808,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6641,0.01164209982380271,3334.3980777507236,0.36832138895988464,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6661,0.001276167284231633,3346.6451050327237,0.03891553729772568,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6681,0.006129528832389042,3357.533351537724,0.34732064604759216,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6701,0.014310285216197371,3365.869024495724,0.3246164619922638,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6721,0.0015288732211047318,3375.236065468724,0.0690818503499031,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6741,0.11098356288857758,3385.936162450724,1.4846504926681519,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6761,0.0008543670701328665,3396.4399819727237,0.03997255116701126,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6781,0.0004088764253538102,3405.0681447427237,0.01887146383523941,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6801,0.000536631512659369,3416.0982501807234,0.02923058718442917,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6821,0.023486306658014655,3425.288526627724,0.7534903287887573,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6841,0.00045293643779587,3435.6684227737237,0.0017791962018236518,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6861,0.0001257508629350923,3445.8272980617235,0.0011980399722233415,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6881,0.02335493080317974,3456.5437280627234,0.5465985536575317,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6901,0.0008451688299828675,3467.5227404317234,0.06711283326148987,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6921,0.6899443939328194,3477.618173745724,5.004925727844238,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6941,0.003501217557641212,3485.629462790724,0.24840036034584045,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6961,0.2527778066578321,3497.026057067724,3.488255262374878,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,6981,0.09964451126870699,3505.408480482724,2.279873847961426,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7001,0.00012294570115045644,3515.564046903724,0.0010209023021161556,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7021,0.0023563674003526103,3524.333346209724,0.14159852266311646,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7041,7.191386384874932e-05,3534.724120032724,0.0013057217001914978,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7061,0.007634981942828745,3545.185783861724,0.3639238178730011,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7081,0.0007912649998615962,3555.107845735724,0.04283321276307106,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7101,0.0004256958927726373,3566.4891738217234,0.005769745446741581,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7121,0.0015900632752163801,3576.1642860617235,0.11329444497823715,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7141,0.0002095903764711693,3584.3033657407236,0.0020020254887640476,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7161,0.0017253499827347696,3595.881804641724,0.06923734396696091,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7181,0.0001997879080590792,3606.9782720427233,0.01017393171787262,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7201,0.0038503004352605785,3617.1146215097237,0.32658958435058594,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7221,0.0004313187237130478,3627.894258803724,0.0190111193805933,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7241,0.018782556984660914,3639.171341046724,1.1565001010894775,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7261,0.00035204745472583454,3647.327169935724,0.016164075583219528,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7281,0.0021927171328570694,3658.910063541724,0.11485046148300171,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7301,0.0005786279725725763,3670.2550224747242,0.022362619638442993,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7321,0.00011036482374038314,3680.8486182277234,0.004896539729088545,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7341,0.01333397739654174,3692.090041813724,0.5697701573371887,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7361,0.004695007390182582,3703.1744109947235,0.42469286918640137,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7381,0.0063909302989486605,3712.5191959087238,0.20684383809566498,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7401,0.00509692175546661,3722.5944238327234,0.22914822399616241,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7421,0.0003348000773257809,3732.045098455724,0.019257184118032455,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7441,0.0030193536149454303,3740.0892856187234,0.18237003684043884,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7461,0.019609156530350447,3750.7294994917233,0.4755294620990753,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7481,0.0014908229641150683,3762.734300808724,0.04687919467687607,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7501,0.7020504708052613,3775.278253870724,6.797114372253418,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7521,0.33789389464072883,3785.0038631567236,3.0351779460906982,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7541,0.12456360086798668,3797.035053299724,2.602808952331543,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7561,0.0016282973083434626,3808.4774671467235,0.08014202117919922,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7581,0.000120124030217994,3819.030304362724,0.0005640265881083906,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7601,0.010386191614088602,3829.8327663597233,0.28714850544929504,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7621,0.0002425815000606235,3841.270055194724,0.009169136174023151,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7641,0.0005991545331198722,3851.871985604724,0.021268026903271675,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7661,0.001605403478606604,3863.0588395187237,0.049594148993492126,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7681,0.017491723116108915,3871.852346022724,0.7551795840263367,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7701,0.0006759461357432883,3880.920212916724,0.03367265686392784,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7721,0.0008951188683568034,3891.776373696724,0.05312739312648773,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7741,4.967238874087343e-05,3902.867407360724,0.0007282308652065694,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7761,0.0001218866359522508,3912.980404452724,0.0004032012657262385,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7781,0.003171301446855068,3923.524991052724,0.09097336232662201,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7801,0.004650980496080592,3934.9233148797234,0.23968712985515594,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7821,0.00031543966179015115,3945.3487745717234,0.0009542288607917726,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7841,2.3426029094844125,3956.2238004007236,21.144187927246094,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7861,0.00020111068988626357,3967.736612981724,0.008045888505876064,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7881,0.00509874759518425,3979.4611515347237,0.5305159687995911,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7901,0.0003469923703960376,3988.710326176724,0.016446562483906746,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7921,0.0011549523551366292,3999.9735656737234,0.05479513481259346,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7941,0.000779626214352902,4011.8228065557237,0.034285835921764374,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7961,0.000783508708991576,4023.528345585724,0.015637177973985672,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,7981,0.0006768019406990788,4034.683161476724,0.03474630042910576,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910,44b6,N1,20260910,False,8000,0.001046742792823352,4045.478017877724,0.04248575121164322,,6294.0,19530.0,0.17535018920898438,1.8274040222167969
44b6_N1_20260910_tiny,44b6,N1,20260910,True,1,0.047762016765773296,0.7111134273000062,1.2991116046905518,,4.0,4.0,0.09747934341430664,1.5763168334960938
44b6_N1_20260910_tiny,44b6,N1,20260910,True,21,0.00026603815058479086,11.473990330006927,0.00894294772297144,,4.0,4.0,0.1018056869506836,1.5772933959960938
44b6_N1_20260910_tiny,44b6,N1,20260910,True,41,8.976043682196178e-05,21.390339794103056,0.0028180379886180162,,4.0,4.0,0.1018056869506836,1.5772933959960938
44b6_N1_20260910_tiny,44b6,N1,20260910,True,61,6.013922393321991e-05,31.299978937022388,0.0018566292710602283,,4.0,4.0,0.1018056869506836,1.5772933959960938
44b6_N1_20260910_tiny,44b6,N1,20260910,True,81,4.8159357902477495e-05,41.26506465720013,0.0014875439228489995,,4.0,4.0,0.1018056869506836,1.5772933959960938
44b6_N1_20260910_tiny,44b6,N1,20260910,True,100,4.058991271449486e-05,50.4472996792756,0.0012613008730113506,,4.0,4.0,0.1018056869506836,1.5772933959960938
44b6_N2_20260910,44b6,N2,20260910,False,1,0.0015911390946712345,1.5463270710006327,0.12042232602834702,,4.0,22.0,2.8055191040039062,1.86376953125
44b6_N2_20260910,44b6,N2,20260910,False,21,0.0016831616085255519,15.96327970800121,0.16749714314937592,,84.0,509.0,2.8203110694885254,1.88134765625
44b6_N2_20260910,44b6,N2,20260910,False,41,0.0002912832496804185,29.913587764000113,0.0010041830828413367,,164.0,670.0,2.820326328277588,1.90869140625
44b6_N2_20260910,44b6,N2,20260910,False,61,0.0004255510284565389,42.715654147999885,0.0014593920204788446,,244.0,829.0,2.820326328277588,1.90966796875
44b6_N2_20260910,44b6,N2,20260910,False,81,0.28214284032583237,57.13212664800085,2.2432823181152344,,324.0,1292.0,2.820326328277588,1.9457321166992188
44b6_N2_20260910,44b6,N2,20260910,False,101,0.003406638734304579,72.57121177000045,0.2916509211063385,,404.0,1600.0,2.820326328277588,1.95220947265625
44b6_N2_20260910,44b6,N2,20260910,False,121,0.0007530292896262836,88.7365718330002,0.058192238211631775,,484.0,1768.0,2.820326328277588,1.95611572265625
44b6_N2_20260910,44b6,N2,20260910,False,141,0.00027086805403087055,105.87265657300122,0.001577806076966226,,564.0,1888.0,2.820326328277588,1.96392822265625
44b6_N2_20260910,44b6,N2,20260910,False,161,0.030929958707929472,122.21210043000065,3.180540084838867,,644.0,2049.0,2.820326328277588,1.9780540466308594
44b6_N2_20260910,44b6,N2,20260910,False,181,0.00036662387719843537,137.77174801600086,0.0013532668817788363,,724.0,2265.0,2.820326328277588,1.9809837341308594
44b6_N2_20260910,44b6,N2,20260910,False,201,0.0006333700875984505,152.49721653000051,0.014836068265140057,,804.0,2431.0,2.820326328277588,1.9809837341308594
44b6_N2_20260910,44b6,N2,20260910,False,221,0.00011870918933709618,166.5153116649999,0.0004105016414541751,,884.0,2639.0,2.820326328277588,1.9809837341308594
44b6_N2_20260910,44b6,N2,20260910,False,241,0.12864718258060748,182.42608055500023,2.7272751331329346,,964.0,3038.0,2.820326328277588,1.9927024841308594
44b6_N2_20260910,44b6,N2,20260910,False,261,0.00023544273790321313,199.72295948400097,0.01291083823889494,,1044.0,3441.0,2.820326328277588,1.9927024841308594
44b6_N2_20260910,44b6,N2,20260910,False,281,0.0006699416153423954,216.2488936030004,0.04714042693376541,,1124.0,3691.0,2.820326328277588,1.9927024841308594
44b6_N2_20260910,44b6,N2,20260910,False,301,0.00020569694788719062,231.62546193900016,0.00855260994285345,,1204.0,3820.0,2.820326328277588,1.9927024841308594
44b6_N2_20260910,44b6,N2,20260910,False,321,0.3999513129601837,247.32016278599986,4.681127548217773,,1284.0,4050.0,2.822486400604248,2.016387939453125
44b6_N2_20260910,44b6,N2,20260910,False,341,0.00018880655079556163,263.43825763899986,0.0006591418059542775,,1364.0,4378.0,2.822486400604248,2.024200439453125
44b6_N2_20260910,44b6,N2,20260910,False,361,0.004890618758508936,278.981941946,0.32984066009521484,,1444.0,4542.0,2.822486400604248,2.024200439453125
44b6_N2_20260910,44b6,N2,20260910,False,381,0.0004272345940989908,294.09418801300126,0.0406406968832016,,1524.0,4797.0,2.822486400604248,2.024200439453125
44b6_N2_20260910,44b6,N2,20260910,False,401,0.0001209451684189844,309.93687728700024,0.008412580005824566,,1604.0,4924.0,2.822486400604248,2.024200439453125
44b6_N2_20260910,44b6,N2,20260910,False,421,0.0005329305568011478,325.51046471000154,0.02535724826157093,,1684.0,5340.0,2.822486400604248,2.029125213623047
44b6_N2_20260910,44b6,N2,20260910,False,441,0.03238843841245398,340.517380659001,2.5744075775146484,,1764.0,5883.0,2.822486400604248,2.029125213623047
44b6_N2_20260910,44b6,N2,20260910,False,461,0.0002820792242346215,354.76502656200137,0.010579550638794899,,1844.0,6184.0,2.822486400604248,2.029125213623047
44b6_N2_20260910,44b6,N2,20260910,False,481,0.06192499920143746,369.1435428149998,2.101295232772827,,1924.0,6303.0,2.822486400604248,2.029125213623047
44b6_N2_20260910,44b6,N2,20260910,False,501,0.0037506528205994982,384.6135799470012,0.23198775947093964,,2004.0,6405.0,2.822486400604248,2.040843963623047
44b6_N2_20260910,44b6,N2,20260910,False,521,0.0036158691727905534,399.14489627200055,0.39295056462287903,,2084.0,6578.0,2.822486400604248,2.040843963623047
44b6_N2_20260910,44b6,N2,20260910,False,541,0.004247460055921692,413.84866912800135,0.4660302698612213,,2164.0,6797.0,2.822486400604248,2.040843963623047
44b6_N2_20260910,44b6,N2,20260910,False,561,0.00014047892364033032,427.7659333690008,0.0019201809773221612,,2244.0,7017.0,2.822486400604248,2.052562713623047
44b6_N2_20260910,44b6,N2,20260910,False,581,0.0017857678794825915,441.67133654100144,0.16523700952529907,,2324.0,7263.0,2.822486400604248,2.0651702880859375
44b6_N2_20260910,44b6,N2,20260910,False,601,0.0009771033219294623,456.38996333400064,0.07741162180900574,,2404.0,7561.0,2.822486400604248,2.0759124755859375
44b6_N2_20260910,44b6,N2,20260910,False,621,0.0004039956484120921,471.28978833400106,0.04340339079499245,,2484.0,7857.0,2.822486400604248,2.0768890380859375
44b6_N2_20260910,44b6,N2,20260910,False,641,0.00014327085318655008,486.06327824599975,0.0025457993615418673,,2564.0,8060.0,2.822486400604248,2.0768890380859375
44b6_N2_20260910,44b6,N2,20260910,False,661,5.462385206556064e-05,500.65926936600044,0.00021470486535690725,,2644.0,8197.0,2.822486400604248,2.0768890380859375
44b6_N2_20260910,44b6,N2,20260910,False,681,0.0005552613802137785,515.3930429360007,0.027552498504519463,,2724.0,8554.0,2.822486400604248,2.0856781005859375
44b6_N2_20260910,44b6,N2,20260910,False,701,8.362314747500932e-05,529.9629310310011,0.005217459984123707,,2804.0,9226.0,2.822486400604248,2.0934906005859375
44b6_N2_20260910,44b6,N2,20260910,False,721,0.00018786563487083185,544.3786523570016,0.010242832824587822,,2884.0,9491.0,2.822486400604248,2.0944671630859375
44b6_N2_20260910,44b6,N2,20260910,False,741,0.0003870833897963166,559.2309693410007,0.015208504162728786,,2964.0,9652.0,2.822669506072998,2.1070632934570312
44b6_N2_20260910,44b6,N2,20260910,False,761,0.0027604560091276653,573.6378269739998,0.3987506628036499,,3044.0,9937.0,2.822669506072998,2.1119461059570312
44b6_N2_20260910,44b6,N2,20260910,False,781,0.0016925022064242512,587.617227273,0.15377295017242432,,3124.0,10204.0,2.822669506072998,2.1197586059570312
44b6_N2_20260910,44b6,N2,20260910,False,801,0.0004548202341538854,602.687262599,0.003439550520852208,,3204.0,10412.0,2.822669506072998,2.1265945434570312
44b6_N2_20260910,44b6,N2,20260910,False,821,0.0001330030609096866,616.9674514030012,0.025391271337866783,,3284.0,10543.0,2.822669506072998,2.1265945434570312
44b6_N2_20260910,44b6,N2,20260910,False,841,0.0034246871364302933,635.1911937980003,0.2420821487903595,,3364.0,10679.0,2.822669506072998,2.1373367309570312
44b6_N2_20260910,44b6,N2,20260910,False,861,9.146287516159646e-05,652.4313726720011,0.010505209676921368,,3444.0,10814.0,2.822669506072998,2.1451492309570312
44b6_N2_20260910,44b6,N2,20260910,False,881,0.010259899194352329,668.081782094001,0.5376396179199219,,3524.0,11247.0,2.822669506072998,2.1461257934570312
44b6_N2_20260910,44b6,N2,20260910,False,901,0.29916220169252483,684.1074229820006,21.47315788269043,,3604.0,11756.0,2.8243441581726074,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,921,0.012197718635434285,700.873508652001,0.8281670212745667,,3684.0,11854.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,941,0.004283869646314997,716.3657059420002,0.23332171142101288,,3764.0,12186.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,961,0.00017200884030899033,730.7861836110005,0.0026294344570487738,,3844.0,12364.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,981,0.0002058572499663569,744.6523125000003,0.0027341239620000124,,3924.0,12501.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1001,0.0016532225781702437,757.9362001530008,0.12959818542003632,,4004.0,12639.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1021,0.0025348159397253767,771.6449032529999,0.17565187811851501,,4084.0,12995.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1041,0.0010366440255893394,787.1764033060008,0.08698243647813797,,4164.0,13183.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1061,0.00027679271806846373,802.2180983050002,0.0015715823974460363,,4244.0,13311.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1081,0.009913143498124555,816.0279821570002,1.1013261079788208,,4324.0,13760.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1101,0.2862507320533041,831.408382949001,5.527266502380371,,4404.0,14765.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1121,0.02060073615575675,846.6683982049999,0.7525040507316589,,4484.0,15182.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1141,1.785589137170973e-05,861.8718323920002,0.0004916107864119112,,4564.0,15389.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1161,0.0009975101129384711,876.6895316240007,0.11022281646728516,,4644.0,15645.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1181,0.14303210956859402,891.7931531419999,14.448578834533691,,4724.0,15856.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1201,1.1069890538333311,907.0445886090001,11.633818626403809,,4804.0,16013.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1221,3.223988733225269e-05,922.0610814870015,0.001252665533684194,,4884.0,16109.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1241,0.037385929259471595,937.1833217510011,7.268249034881592,,4964.0,16215.0,2.8243746757507324,2.177715301513672
44b6_N2_20260910,44b6,N2,20260910,False,1261,0.002610427425679518,954.1845830870006,0.6241006255149841,,5044.0,16358.0,2.8243746757507324,2.177715301513672
