adj_edge_jaccard,dataset,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,estimated_total,graph_file_sha256,graph_hash,gt_node_recall,gt_sha256,input_manifest_sha256,matched_nodes,metric_revision,node_recall,num_pred_nodes,scorer_hash,seconds,total_node_ratio,validation_edges,validation_forks,validation_nodes,validation_out_of_bounds,validation_valid,variant
0.9604597506508901,6bba_b693381b,0,2,0,11,17,0.9705882352941176,924,6bba,5558,f849fd3f2d915632c68745cf04b2a4bd33012b9ef33e575794d0579403b8d86f,84a680fab868de9513b0a2a69f9fc6295da5c228d8fd1006f4f0d8089768e5da,0.9969481180061037,3a14d2f79aefb1898b6a42d88072e03aca8c777eefa43856b61b11f16fc9af91,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,980,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9969481180061037,6138,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.36428840504959226,0.1043540842029507,5866,31,6138,0,True,AD_primary
0.8942233488206807,6bba_bb9f20c3,3,10,0,97,115,0.8936810431293881,1782,6bba,23071,ebca91bf56ef6c54f0a83a1b65bbf23bacf3dbaf3d889063cf5099634aa325cc,beabb64a99317c5069dbce67e13848412e0fef5e10566eab7d68ec787b4ab1b2,0.9880519480519481,ce197916694d318271ebf6488445ee968ec343875e6b3303d8778e42dcd2fd00,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,1902,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9880519480519481,22931,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.7024009418673813,-0.006068224177538902,22345,151,22931,0,True,AD_primary
0.9920387428696197,6bba_bbb708ca,0,1,0,7,3,0.9884259259259259,854,6bba,6785,2bf731020c8e290c2d9df44c5cf126ab59ed1c450b6cff25ccc5fb9f71a79cc6,11d9eb6740809e5ff99291df6a6ffdaf343d5c703e4a16204b047c288a2474e5,0.9955156950672646,985bda012de967a3c603c018f55993dba06d9175b0f917089e7197c76703899a,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,888,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9955156950672646,6537,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.44298801477998495,-0.036551215917465,6231,49,6537,0,True,AD_primary
0.9473717748811342,6bba_c27cba08,0,0,0,15,12,0.9465346534653465,478,6bba,6445,a4d2506fca77e630dca07f489f5f82658bdc525b2b8f0fca09c1999dfbd17d6d,44771771462087d7d0cd3df9453b7daedb1cd4e090bf272773b6d4d79563f89e,0.9864603481624759,17717944d987df85dba214d6b65b3f0c4e59da6f0bd16b87eac702bdfc95fe7d,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,510,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9864603481624759,6388,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.356131583917886,-0.008844065166795966,6197,23,6388,0,True,AD_primary
0.8302769217582108,6bba_c328f2fd,2,0,0,61,29,0.8298676748582231,439,6bba,31228,09f48809ee3188dc4c3cd382e97d9f947fbdd6fac536526d6dc6b92620de1df9,1040c3572d65fa866b9007b93a10e101e038873d06e960ffbe641a14605d9c2f,0.9217221135029354,dcb18f571f63be2f9f69e2e0abfb1cbf576ca5bc73917b2d64c5a89276ee7c33,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,471,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9217221135029354,31074,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,2.0093820630572736,-0.004931471756116306,30147,213,31074,0,True,AD_primary
0.6409399439279917,6bba_c73a1d11,0,2,0,165,100,0.6728395061728395,545,6bba,16315,e920b11fb7cc20d0fff977b74370786904d802e5fc86c45704eb5806a7e8c75c,d6de319f711cc54dc5d8c120ed6eef30c814b32b9a32601fe51706dbc6ee3e34,0.8738127544097694,dde2c47d285222085e468e2b292c089ebfed67780fde42204d1f4c595b1cd4f7,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,644,075fc5f5a52d11077f9dc2b074644618f26939e2,0.8738127544097694,24050,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.0813456159085035,0.47410358565737054,22788,200,24050,0,True,AD_primary
0.9712360808012981,6bba_cdcfe533,3,7,1,20,26,0.9665211062590975,1328,6bba,29785,7b737290e4808785cc57be2506bc6a2e5f4177ee9706a59cf53c07597b0abb1d,8335507546c981d447e64e1b89f7ab526797f5d2c5f06227660a442fc41fcec0,0.9992952783650458,8f74b18d254a7b0fe69deec626ff78b06068e4c95e893a3f360dee2db93cd538,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,1418,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9992952783650458,28332,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,2.3361636558547616,-0.048782944435118346,27288,242,28332,0,True,AD_primary
0.9800579599375816,6bba_cf35214c,0,3,0,5,11,0.9806763285024155,812,6bba,34890,be532aba1f4335197e8186409f936deee67d2d5b516a0d8186c93b7951e43463,daf619abd483b2ee3fcff2063176b89a1155799abb96ce90ce0521722a87e640,1.0,298cbb2186d7842768ca70a2c950c7f37af3143dea03660870d74982f6c26514,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,842,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,35110,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.470165385864675,0.006305531670965893,34022,222,35110,0,True,AD_primary
0.9244626762057115,6bba_cff5865f,0,10,0,52,64,0.9258785942492013,1449,6bba,46362,e78eb70f83cf83288284b93aadbc5e00cb121bde8c3ea6a3ce3fcb3dedcb0c86,2890964a3ce260142115084a9e67547636712d6e1ffc6ff72992784e4b46e891,0.9929980903882877,7d2da5e35eab3bb3b4eccdcfa39ceb0387e28df6be00992e962eb206afb024e0,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,1560,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9929980903882877,47071,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.9314148272387683,0.015292696604978215,45647,338,47071,0,True,AD_primary
1.0026611571409496,6bba_d0fc38b5,0,0,0,1,2,0.996319018404908,812,6bba,6111,ab5c777e86cbd4a52505409ad07bc74b77794142734daffb1b3d63bbee9bb4b0,876eceb389262f4206369f21b1cd56d1a260fd48dba20b4a43da326c0acc0c26,1.0,9417537c24450e1c34add04fc58740b95c70e91bde81cc67eec4fe231559d1a3,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,835,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,5722,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.3632730129174888,-0.06365570283096056,5555,27,5722,0,True,AD_primary
0.8969036619335552,6bba_d1acb6ff,1,4,0,34,29,0.90625,609,6bba,14719,4b36174bb126dc5a5c69d64ffe19690979fc65b204abf7f6bb245a26bfbb1dea,adf0ca3761c8bc90d1b92fc163ecc29af45f07ea441b637eab8f3efaba7c0928,0.9750367107195301,b7c0e2f4c936584411f5c799fc5ed43ec007197e9c69fb5107347d88e30d0bd5,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,664,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9750367107195301,16237,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.0059106801636517,0.10313200625042462,15506,133,16237,0,True,AD_primary
0.9926673040051073,6bba_d2b9fc0c,2,3,0,4,9,0.986021505376344,917,6bba,20178,2217a56c79cfd49a5f34a533fc6aefea32266ce1df15955545f6a1b924404c1e,768568588a8d704299bc37620fe7493fc186b668cb022c4d2713ca3857818f5d,1.0,c1a4622dad474fd57575969e1324ab5f44577fb6c3a07b5e723492b0642addcf,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,944,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,18818,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.1826115590520203,-0.06740013876499157,18204,145,18818,0,True,AD_primary
0.9739678865720344,6bba_d3da753b,1,1,0,13,16,0.9667812142038946,844,6bba,17246,6468ade44e31ce53163e437d663a0f22017d3db1db0e472e0f4256d6ca349ecd,82873102f220c885e4950044a5861d358e1b877c3cde28bd1c87622ba38268a7,0.9988726042841037,a872fa7d1654e88164d5fa058d08a7071c2dd69ee925f30a2c310ea271ccafce,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,886,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9988726042841037,15964,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.8724251859821379,-0.07433607793111446,15269,125,15964,0,True,AD_primary
0.9989690188467765,6bba_d5eae175,0,0,0,2,3,0.9904214559386973,517,6bba,4519,a708d5564078d471854cebcde4da45b9f3d7895d471f236b622f154c2b0d13ed,f45e1b83e84d7972587a64abc31fb753882290a0ebb974bb877cf9afa2ae3b5e,1.0,5a706371d97be15d93373dc82bcdb4ad33457988051784aedf679961ed449878,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,528,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,4129,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.2915021851658821,-0.08630227926532419,4053,21,4129,0,True,AD_primary
0.9663800420155422,6bba_d6ecebbb,0,0,0,12,6,0.9792626728110599,850,6bba,5359,e07440ad0f2f4e3446a6ffa9d44f587c0abed4757d13f229b2587bd77ec121aa,bf85d811fa5d447e4fa5f121e0759787975429e99ea4a1de0ccd7a77177343c5,0.9932279909706546,99bd49638b6d1ac5f8a37140536f0a90d098a6dfc8579e1cdb564b514fa4d315,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,880,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9932279909706546,6064,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.36845500813797116,0.13155439447658146,5817,40,6064,0,True,AD_primary
0.886571572345037,6bba_d82a4fc6,0,4,0,27,35,0.8902654867256637,503,6bba,27716,70a731a7cdded9b767216d210a0d355035dd4a0659803bf464f63fe974254935,0b9ddd655884e3f231f09e2bb659630b624f4811baa5aa1a140ca5fffd6a6417,0.9889908256880734,64aa252ea4de813f2804c967bb49e7655eead9198d6539d7a7e142345404f51e,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,539,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9889908256880734,28866,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.1980189131572843,0.041492278828113724,27999,167,28866,0,True,AD_primary
0.9769700321900592,6bba_debd7bfa,3,0,1,11,6,0.9768707482993197,718,6bba,11807,4f96a2a5b269f8c81e4a3b0116f550ffb1a2ea3a0738158d7a149f27c24574eb,8e7965df862668594681514d01a176c27bd3c07fdc6ccd77eb434c94193082f1,0.9921671018276762,4955e427e283e8ca374bd618e27a0d2a9fe2c179912b764f43dc4ac5d73038c5,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,760,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9921671018276762,11795,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.1412802659906447,-0.0010163462352841535,11238,96,11795,0,True,AD_primary
0.9603984872118237,6bba_df673a83,2,2,2,9,8,0.974320241691843,645,6bba,19239,009edb5963224ffb8cbf7a8a1d43f39678d8076ffec7b6cd250a8583cd8c1ecc,12e1c9b4bdfaf890eedc6b6054297e8703f061de765932d21fd14138e1634a10,0.9955089820359282,c66cba265ccaf4ded8e95d98722482cd1c077b1326ca42e234222acdda126f83,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,665,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9955089820359282,21988,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.9477194901555777,0.14288684443058372,21418,133,21988,0,True,AD_primary
0.9640680544996021,6bba_e16ffc58,0,3,1,16,25,0.9576008273009308,926,6bba,6367,22027d9bb9997316a1e4a3b9af0a601004777e6764b35e8a55b32f72d35e073e,fa5589ece95e9ae9e263dea77d5cdde3eef658de8f1f994bedd6dd3bb0282ffe,0.9989626556016598,319ef2c1e706288ba6369f12a8fd4f6c306e1f1d3dfa6267b3defa078c4f7732,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,963,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9989626556016598,5937,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.42345513962209225,-0.06753573111355426,5789,36,5937,0,True,AD_primary
0.9811695235975065,6bba_e5e44988,0,0,0,11,6,0.9734375,623,6bba,5615,0d479f29694609f1e05ce5058739a2e19986727261de45c45869b127438ed450,fbcc909a1bb6ab05c71098673be8e7167cd7f000cbe246b037b41a1667195655,0.9894894894894894,36400e9adc97fc7d05fbdd425b9e5735c5b0e1b768abde0f7c9f4d0a38890572,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,659,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9894894894894894,5169,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.3215972576290369,-0.07943009795191451,4929,33,5169,0,True,AD_primary
0.8820804557330633,6bba_ebdf3b34,2,9,0,47,50,0.8862837045720985,756,6bba,56847,03e58c89891d7f8468ce2f8a2acccaedbd2bb3c107892e9007e3673248e42b8b,5fc4c87ff287e05ae7a64c42bb51428d0fa1c3ac994ee33b66f1fdf4d6179eb1,0.9822904368358913,e906ca1675c6f9875c46dee095b21fbf9ba5455e74aa521fcd73fa0a9a0ecb69,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,832,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9822904368358913,59543,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,3.5644200406968594,0.04742554576318891,57642,459,59543,0,True,AD_primary
0.6503082102001646,6bba_ebff6e76,0,7,0,237,277,0.6664503569110967,1027,6bba,41596,2fbd8362533d8ad784b6702c014bd291616cb02ffeacf0816d1ffcf45392f49f,92612563c669da52b0771913c521143c930fc61e9d4c30aced62b71c1eaa9140,0.9446130500758725,b60c8a2d1c9d0c0bf256548949112ed4776016edeec751426358950424eb622d,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,1245,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9446130500758725,51671,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,2.2399705797433853,0.24221078949899028,49292,312,51671,0,True,AD_primary
0.9312928562469827,6bba_ed9377fd,0,0,0,21,16,0.9293893129770993,487,6bba,4443,51cfe5141137064d6ec2d14292754fc4496a7b9c2814d7ed29ba03e2bb5210fe,658bc10f6cca6ca3abd8be348f1091a7c4fc93e51fad5000fa19cbd986499eb8,0.9830508474576272,512991b898206474ff0eaccb88a184161fd05d792ac7833cdab6a5aa676f5b2f,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,522,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9830508474576272,4352,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.31964284600690007,-0.02048165653837497,4227,17,4352,0,True,AD_primary
0.9056272746931403,6bba_edf14583,0,5,0,33,54,0.8931203931203932,727,6bba,59242,f41617ddc85fba0da57903f71d2ca7e28af11d297a0d8199c377fd511725cd6b,f9cf37a5e490336c3e9c8cce3deb4e85883ccc3918d1649fd60dc256ff8cfe16,0.9987515605493134,9ff0710835cccc159abdb5fe223168dc320c482bd15f024a0af0f79d9af0c1de,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,800,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9987515605493134,50946,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.9655853640288115,-0.1400357854225043,49193,327,50946,0,True,AD_primary
0.8729087181118209,6bba_eebc57a5,0,2,0,66,78,0.8650421743205249,923,6bba,9347,1b89ee6a7f9ef1800f83efafc24f0d9dc94d8c2a11c6a0a5a406dec823f283a0,39bb84a91df6aadb3e4f39be1510298d1b0530d951123af8ee8ac8bc2340c896,0.9775828460038987,f77e8ac8b76f09c71bec39664a43ebf03c98b9e5af619aa470f9c12cf7ab5384,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,1003,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9775828460038987,8497,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.45643836725503206,-0.09093826896330373,8189,54,8497,0,True,AD_primary
0.9625046710602863,6bba_ef7b4f7e,2,3,0,29,22,0.9582992641046607,1172,6bba,6107,1f1857f9dc61c82a0ea031ffaa8a47721b8edbe9c5e63d737b806885c6f4b3ee,2b94f694aa42394c877964cd2fa08e06e29c637b7b2510d753aa075c8fb91d02,0.9878444084278768,44f262aa82a234a3019a41e9e1649467b365254ed2c4f2ffe8cccc7337b611e0,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,1219,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9878444084278768,5839,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.5078910342417657,-0.0438840674635664,5693,30,5839,0,True,AD_primary
0.8336508777091729,6bba_f17befbc,0,6,0,93,87,0.8366606170598911,922,6bba,24963,423cb73cfc12355beb6fe6b4070effec2846d6089c9153a615138cee0c6767f8,0ac8c6135e61ad3c7165959f69a6ab1294bacf0970f64708a89ae30e8f7320fb,0.9666048237476809,a8445d901d3353debe96e08863d5f6e5ef0523378ffda7bf667de159cdb7aec3,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,1042,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9666048237476809,25861,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.15934898564592,0.03597324039578576,24462,150,25861,0,True,AD_primary
0.9712932666836724,6bba_f1fde7e0,0,1,0,13,5,0.9600886917960089,433,6bba,9040,256f58d7da7986c8e0e329dc8f05686d74c786418c26d5fe849d90cb7a22ed2a,c522b875e189e4f5df845841c8166060beded67b696ace95c40c7c8470e01629,0.9789915966386554,fcc3a66ec4776578ece640bbf6ebbf2e48121acb4fda9df798d55a9e6bbef9e6,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,466,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9789915966386554,7985,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.4355062562972307,-0.11670353982300885,7479,87,7985,0,True,AD_primary
0.9779456786307615,6bba_f20478e9,1,0,0,21,12,0.9661538461538461,942,6bba,5973,387848164494d0628735415c16784a995e2519a24856cbfeff49341cff45a288,7fbeb2bd687ed722a819e6cf018a5b33ef9f7a5548fc40bcc7fc628804af53db,0.9910269192422732,b31abcd8a461f82a30b519b1a1a460335b2058b8da9f5dc7d097e9f7b5d462ce,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,994,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9910269192422732,5244,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.4027168257161975,-0.1220492214967353,5026,33,5244,0,True,AD_primary
0.9766907354902634,6bba_f4ae811c,0,2,0,9,9,0.9815195071868583,956,6bba,8903,c0ab0efbc2849d2c3ae7bb767f9112b631ee152dc087f3da3f65cfa6f6144599,230aa55af197722a6ca18377d33654f1907ce6209b0d7d51de5b84a7941456ca,0.996003996003996,a63b4a03ffe58112e35082d66d15af57d738a5ef242bebdd9a13a4e93dc76930,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,997,075fc5f5a52d11077f9dc2b074644618f26939e2,0.996003996003996,9341,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.47241856809705496,0.04919689992137482,8974,66,9341,0,True,AD_primary
0.8949300469799004,6bba_f8ffd5e7,1,5,1,16,23,0.9007633587786259,354,6bba,29540,73cc3c5d3574786a66a80e37e6648ddfcca8ede57fcb33a75e95668486c27ced,a6456f9c7d079c669113e36fed4d0307ec772190a90080e0cc0da71460314671,0.9948586118251928,1f3042ab773340f4806f6542431df16fa82ce98b378a92c2c81d04086a5afc76,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,387,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9948586118251928,31453,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.9365514852106571,0.06475964793500338,30022,217,31453,0,True,AD_primary
0.982724071281678,6bba_fbc898dc,0,0,0,4,6,0.9844961240310077,635,6bba,4889,921f154bcb73a118032cf655c96258760e15cf97474eaf0914fbee948e9f1b25,9d7204a3f3bc86c5dfe3e9c9752ff330e130cd247d5c7146165ca9fc9e4139b1,1.0,fab57b56f4d7ccf7d489e4687e415e3bcca2d588adf6a750829a7d4d3663cb0c,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,655,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,4977,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.32258353009819984,0.01799959091838822,4835,22,4977,0,True,AD_primary
0.9697302241857019,6bba_fc516dc6,0,0,0,16,16,0.9588688946015425,746,6bba,7866,9c2714947b95493e0a77488f5e536315fe851cbfa665c95071e28749680244d9,548d743787175f14fbe2c6e71fe1a2120451100a8ef0161d60388a55a1f154b0,0.9911167512690355,f1e37634ef53884b6ec805fe5a65c2db2147ecc71720d300c0a02e96f52232c9,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,781,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9911167512690355,6975,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.3975930721499026,-0.11327231121281464,6634,43,6975,0,True,AD_primary
0.8791301463026242,6bba_fc5f39dc,1,1,1,31,15,0.9027484143763214,427,6bba,14020,8d90b0a8226f4d86561f17d09e464816bab375921c634c38ba209f5c59c4965a,eb4b0ddeec92f2fdb004598c4b0471c0133c2ab8b97ed96c8a1c33c77392b1b1,0.9532908704883227,afd716b00787bfdc7fb5eaad23c47f34860556301ed147c453d5c8dc78a13de0,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,449,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9532908704883227,17688,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.0860763299278915,0.2616262482168331,17112,99,17688,0,True,AD_primary
0.8489618764185994,6bba_fc83837d,0,4,0,87,68,0.8435923309788093,836,6bba,13087,1e6d79135075bd94ecb47c01822766f3be7ded0248a7ac555f47548373ed4ed8,f0e2e219912344dffbd10ed0e2d6b3f1bd4e6a8bd32877338f61de18bb23ccfc,0.9508881922675027,d3eb8f3e4cbc1afae069446c2866aadd7ce4b0402026be88412d0ceafff69b38,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,910,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9508881922675027,12254,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.5985190072096884,-0.06365095132574311,11561,66,12254,0,True,AD_primary
0.9753457485965215,6bba_fe670320,2,3,0,11,12,0.9667630057803468,669,6bba,10836,15eb73854334c73d57ea8a43bdd875de23d18bfef797b6bb703d566a8be7891c,67ea2075eeeddea85209249a768822a14d0dc9fcee73326a29c1cfbcfc280444,0.9916201117318436,fae54c692b9ecdd674436038abd3289f12fd756d1c9f83a66c13ef44541cb975,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,710,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9916201117318436,9874,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.705911825876683,-0.08877814691768181,9444,74,9874,0,True,AD_primary
0.960391380314502,44b6_0113de3b,0,0,0,2,0,0.96,48,44b6,25755,af77724f2ef23814e49acdd109d12fd914b5b1171662731bf44515a894449b2e,a0c6851cb5068d7ae6df778462b10c4afa3768f963ba3c9fa39f7d89ec08784a,0.9423076923076923,de9ed9ada67e717ca85d19af2ac9f59d9b6e3e3a7773619912991f3f6d15dfaf,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,49,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9423076923076923,25650,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.0573754790239036,-0.004076878276062901,24976,45,25650,0,True,A_hgb7_m1.5
1.0167466382070436,44b6_0b24845f,0,1,0,0,1,0.98,49,44b6,32795,e073c88c4ec5a9253b294a8f5d91c6a35761d6869cfdce00e808b2fff82472c9,9fe81dd7ba3d30890adf35ee3f6f2c159ac0c8eafc75473494334d9ab31e8009,1.0,e8e52e2c2dbfff1dcdf2c910d92f77a03c6447adcd65024c8089cc4a46503213,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,51,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,20498,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.7468404299579561,-0.37496569599024243,19075,16,20498,0,True,A_hgb7_m1.5
0.9066295389029491,44b6_0c582fdc,0,0,0,3,4,0.9054054054054054,67,44b6,27958,672603b4f1b8fd142d3f74663d159497c27aa55d01ab058c07bc74ff5a37cf98,8032408099405e36d92199ec8cf94b5338be470582703538c6e76729a565873a,1.0,1f5d42dbef9295dfc88b718954d254676a0928ae9e5f10e078b3a7d4b4ba8741,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,71,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,27580,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,1.0449382071383297,-0.013520280420630946,26462,24,27580,0,True,A_hgb7_m1.5
0.9708356203723898,44b6_0db75fae,0,0,0,2,0,0.9867549668874173,149,44b6,15335,df2ff35044188db32c390795a5bc511f3001a401244e138afca10ab6c2bcbae9,bd0c3e875bfe7460c62be1705255723d05aa92a15864e7afe2dbdec24c3eec64,0.9808917197452229,59ae72eb52cee12d6e88759b98aa38bd53677145816c8db68308c6abb8b38232,469a3cf2674d3dc7a6bed22248568eda27d223344392e2846ee253228dee2065,154,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9808917197452229,17809,a859d57bc80fbe6c03680ec8307ac40b9759a095bc716640dd433500ffeb0505,0.7917639710940421,0.16133029018584935,17155,17,17809,0,True,A_hgb7_m1.5
