edge_tp,edge_fp,edge_fn,division_tp,division_fp,division_fn,num_pred_nodes,node_recall,total_node_ratio,edge_jaccard,adj_edge_jaccard,dataset,estimated_total,gt_node_recall,matched_nodes,graph_hash,metric_revision,variant,embryo,prediction_sha256,seconds,count_ratio,gt_node_count,exact_duplicate_centers,match_distance_sum_um,match_distance_squared_sum_um2,mean_match_distance_um,gt_division_parents,division_daughters_matched
356,16,14,0,0,2,31453,0.9948586118251928,0.06475964793500338,0.9222797927461139,0.9163071412785333,6bba_f8ffd5e7,29540,0.9948586118251928,387,5e51bac111a3c7c442a8a22a4fa37ab9fb29f4203b5ac930c9c441ad88450ec1,075fc5f5a52d11077f9dc2b074644618f26939e2,C4,6bba,16e12045e9f4f03d4e13144fd707654d4e90f9334c65b39e2045e9a29a1d3f9e,1.881560682784766,1.0647596479350034,389,0,729.7049661688063,1929.306640625,1.8855425482398096,2,2
635,6,4,0,0,0,4977,1.0,0.01799959091838822,0.9844961240310077,0.982724071281678,6bba_fbc898dc,4889,1.0,655,7dfc7935ad088462b814861c62cbec5a7fab94121430b06718931a0882c99678,075fc5f5a52d11077f9dc2b074644618f26939e2,C4,6bba,aa0affb44ef18afddd39726159febbf6181e8931fb6b45c8042e9750b6e95dbd,0.3936278405599296,1.0179995909183883,655,0,1051.6221375116709,2135.60546875,1.6055299809338486,0,0
748,12,14,0,0,0,6975,0.9911167512690355,-0.11327231121281464,0.9664082687338501,0.977354998551316,6bba_fc516dc6,7866,0.9911167512690355,781,9938660ff0948cbbca1b264e730a06dd73e2099e2705fa464fa5c3d75a97ff50,075fc5f5a52d11077f9dc2b074644618f26939e2,C4,6bba,e0a65dd4e0e9d37adfb1181c84c17bf404cfe8d9ecb8da046d787ba858a44c45,0.3778548473492265,0.8867276887871853,788,0,1483.8388323434829,3906.14453125,1.899921680337366,0,0
428,10,30,0,0,2,17688,0.9532908704883227,0.2616262482168331,0.9145299145299145,0.8906034114878623,6bba_fc5f39dc,14020,0.9532908704883227,449,366936d703dead67afa06e598034bf7a135f2937f0ff50e64b72215b60c52694,075fc5f5a52d11077f9dc2b074644618f26939e2,C4,6bba,7dab2735bb2bddf1b4185c31ed13c5fe67b544f70d6f183b80cdd8c4c2a020fe,1.2039651470258832,1.261626248216833,471,0,797.0049474133401,1999.7783203125,1.7750666980252563,2,1
836,62,87,0,1,0,12254,0.9508881922675027,-0.06365095132574311,0.848730964467005,0.8541332177977989,6bba_fc83837d,13087,0.9508881922675027,910,0d9c3b279088556536b39af2c4d855224e01b324e541ab4c531aeb39c47d7100,075fc5f5a52d11077f9dc2b074644618f26939e2,C4,6bba,b7343f528668b4f7972b316deb4cdf4babfedbd5c64e316b4c0d241fb5db7b49,0.5941479029133916,0.936349048674257,957,0,2414.757455041381,8565.3623046875,2.6535796209245945,0,0
672,5,8,0,0,2,9874,0.9916201117318436,-0.08877814691768181,0.981021897810219,0.9897312284275447,6bba_fe670320,10836,0.9916201117318436,710,262c9c152cf8ebb6b4d24b86c7e1d43009b338b3ce6b8b2a92e8794ef575b6ed,075fc5f5a52d11077f9dc2b074644618f26939e2,C4,6bba,c6305fd258cb862da4e4098b62fc1322c205af65ace3d7e66b06d69d07a9ff89,0.7332702013663948,0.9112218530823182,716,0,1395.826156280113,3382.970703125,1.9659523327888917,2,1
47,1,3,0,0,0,25650,0.9423076923076923,-0.004076878276062901,0.9215686274509803,0.9219443397626959,44b6_0113de3b,25755,0.9423076923076923,49,d72d485341fc9f4914cd332507f11302aa9e5b3d6aa4f2d92b6f6fa113afb339,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,923ca595dc3bfe6b27796e573a116efe8239f0ff3348d1b4c80c4e59b5775cf9,0.9666246511042118,0.9959231217239372,52,0,58.73419450151791,110.0810546875,1.1986570306432227,0,0
49,1,0,0,1,0,20498,1.0,-0.37496569599024243,0.98,1.0167466382070436,44b6_0b24845f,32795,1.0,51,36342801f7c7d2ae34e41cc1c7ac58b97ebc3ec54c7232dde85587f8a7869350,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,351521f9708d505e2bcd42c0e68d74949d76939aae9fc40bd18efebf8b1be8a8,0.6929209069348872,0.6250343040097576,51,0,137.15092676655533,434.8779296875,2.6892338581677517,0,0
67,4,3,0,0,0,27580,1.0,-0.013520280420630946,0.9054054054054054,0.9066295389029491,44b6_0c582fdc,27958,1.0,71,8a7ba9869efbce7bfe62fd9749abace218135a7a05e732c8225850f2d7bd3f99,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,13758fc711a3b944b753751192515a8866f0634f55bc4391fa17e26196ce422a,1.0254155830480158,0.9864797195793691,71,0,95.66004054063322,196.2314453125,1.3473245146568058,0,0
149,0,2,0,0,0,17809,0.9808917197452229,0.16133029018584935,0.9867549668874173,0.9708356203723898,44b6_0db75fae,15335,0.9808917197452229,154,d5f2caf0abd6507cfa5164d9feaa5e12e63971714caf14795e81abc04d66859d,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,bdda3c697ba110c1867355453f009c15371f9d0f4e89c96b1a118ed15e6c7b90,0.7861447776667774,1.1613302901858493,157,0,205.53023785270545,374.638671875,1.334611934108477,0,0
737,33,36,0,0,1,44829,0.9873096446700508,-0.23593877829288246,0.9143920595533499,0.935966114094523,44b6_12dfb391,58672,0.9873096446700508,778,8b0cea30f4314e2f9ab11c8e32bd60c275921ea77776168dc24b0ae1860f3c6e,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,bec6c197cd8c082c262eab4347e6871bd1c0a7ac7773609de717cba6cd8dcd7e,2.203233302105218,0.7640612217071175,788,1,1189.680241046543,2905.5126953125,1.5291519807796181,1,1
116,4,3,0,0,0,29891,1.0,-0.5427832843857073,0.943089430894309,0.9942787487713352,44b6_144b256d,65376,1.0,121,29110a697a5c60ef162650de3d396b8ce42af2fda48204bb1379a146d140bb45,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,ec8b0df92e675d43047dc1f142fee93ba6d71406b9af4912181fa6c75369a41b,1.0765572949312627,0.4572167156142927,121,0,212.66533011634698,518.3876953125,1.757564711705347,0,0
144,8,9,0,2,0,19610,0.9612903225806452,0.10935113424223568,0.8944099378881988,0.8846294637696386,44b6_1574802b,17677,0.9612903225806452,149,63d328e1a199f2ff009b8ee4257507cbe63a7efdebdbdd3acfe0af12c9c35b82,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,5363d24b019675d39d88176b4f15483dcccf011fbcfc7207a244e35b0b9a3544,0.8357782317325473,1.1093511342422357,155,0,221.75703868970777,437.68359375,1.488302273085287,0,0
91,12,8,0,0,0,73496,1.0,-0.06545953918925793,0.8198198198198198,0.8251863225821824,44b6_18ced818,78644,1.0,100,ecaf66bab03715dd8f6aa03fa83b4591b4a6cb19252180fc3afe1d538622a802,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,c2f51a8cbb33ed8ac74f4b4999a6d3fcfbe1bf4c9cdbdf94b0281ec975126543,2.6783735756762326,0.934540460810742,100,0,196.51778397286137,518.552734375,1.9651778397286137,0,0
244,33,27,0,1,0,36229,0.9782608695652174,0.011277041172365667,0.8026315789473685,0.8017264480111654,44b6_1d530831,35825,0.9782608695652174,270,7c14b030ad344b60a3a3586ee8008e60d0850a4816fb9b3ab2805cc6745e5bf4,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,d0e0f0bcb5abcba88203664fc0674748846003081a65ac7e32252e6dcba02e82,1.5003733825869858,1.0112770411723657,276,0,578.273281133677,1864.611328125,2.1417528930876926,0,0
213,12,8,0,1,0,27034,0.991304347826087,0.02584146017531211,0.9141630901287554,0.9118007592200251,44b6_24264f12,26353,0.991304347826087,228,6f75285bf4c691b9cae73e995dc5ecab8771fd39c31064d638e5655bc7a91a9f,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,eee081730fd2f594ce3d954cf2d95cd9ceaa155e677c9353d9c5601875d8cbb6,1.1578004509210587,1.025841460175312,230,0,303.77838491327685,606.0234375,1.3323613373389336,0,0
259,25,18,1,0,0,22305,0.9964285714285714,0.16596968112911656,0.8576158940397351,0.8433820703932314,44b6_267148e4,19130,0.9964285714285714,279,608307fd2d90b5fbc0698791014eecb1838eb90dc8ec4905dffc1da4a320feaa,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,f50ca9996c4706e00194bade2d714c21c32b9d8aaf147f83ed04f26b4ce0c865,1.1811247118748724,1.1659696811291165,280,0,653.1089504600795,2080.6474609375,2.3408922955558404,1,1
198,20,12,0,0,1,39990,1.0,-0.2905423386023737,0.8608695652173913,0.8858814708883782,44b6_2a2eff9f,56367,1.0,214,5d8e52706afbb3f33a3f92222d723575ffcc42acc70fe05cde7bdf8e1051bf51,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,a855255a7cc652615344af91c904ad80beaab2739e38dfdfadb725ef8f54aab9,1.9299695510417223,0.7094576613976262,214,0,433.5331362199415,1172.2724609375,2.0258557767286987,1,1
65,36,20,0,0,0,19728,1.0,-0.19041365725541695,0.5371900826446281,0.5474189154723984,44b6_2f31fc2f,24368,1.0,89,7f14bffa6e17c79ce7b7cfbd7c1a92bc26213be2122b504ae422ea2b7810a628,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,164acad49896c49cae97672525dc0a92fecb88bc0afe098b36ff3e412459e9e5,0.7272073212079704,0.8095863427445831,89,0,299.91024293485975,1203.794921875,3.3697780105040422,0,0
49,0,0,0,0,0,23912,1.0,0.024946420917273896,1.0,0.9975053579082727,44b6_33b596bf,23330,1.0,50,bb619b861706a961901b8473c04abf3d3311efea5a440941fb27d092c7ce6ad1,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,e410d001e05877b3909c0dc46dfc8056c8fb10100127a313b5a9b015a1190e4a,0.9177369996905327,1.0249464209172738,50,0,73.45740957921548,177.7470703125,1.4691481915843096,0,0
208,0,1,0,0,1,8389,1.0,0.12816030123722433,0.9952153110047847,0.9824606015993576,44b6_341df25f,7436,1.0,216,951f8f644d1c85d2006e9b108b9c6d02a0364db5f336b28affd90b812dd9f03d,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,8dc8fdd5ed044c79d8d431f946f74825b5bb55622ef96c3c474fddbb89b73efa,0.5021809320896864,1.1281603012372243,216,0,414.78998134309666,937.091796875,1.9203239876995215,1,1
894,26,25,0,0,0,36679,0.9882352941176471,-0.09537315641493613,0.946031746031746,0.955054349400524,44b6_3a861e03,40546,0.9882352941176471,924,9ab59be3c99c957992c37ebea371baaa2d14eecc8a5b08ea9d9130f1cbabd0bc,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,dfa7461910341b1ab281f7241edcf40072c799cc6d188b37ec37e56bcdeece51,1.540847001131624,0.9046268435850638,935,0,1473.358843405497,3650.994140625,1.594544202819802,0,0
371,34,25,0,0,0,16203,0.9925,-0.4926574192942355,0.8627906976744186,0.9052967215251538,44b6_3bb3690f,31937,0.9925,397,3d2bd5df00de10c62b61888f279060a8956f488a259537cebeec91ae47e82c7f,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,b10f0d4c931328580dc77e1b29971a4e506f30b1be43a451196fde5f7dcfcf59,0.73861138895154,0.5073425807057644,400,0,754.3555039960313,2044.6689453125,1.900139808554235,0,0
192,11,6,0,0,0,29929,1.0,-0.08420794957314648,0.9186602870813397,0.9263961369942796,44b6_40c45f5a,32681,1.0,200,eea8ab93c9d67dc5e662184b280a6a694a31f2f4377a935666dc12d164f2ad0f,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,f81b2a0ce8c2962d975bf2bcd7b862fa2f586b633bce39fd69fb6afa5c510411,1.2438778076320887,0.9157920504268535,200,0,390.2630974863281,1108.2373046875,1.9513154874316405,0,0
312,12,10,0,0,0,34241,1.0,-0.4023423863715702,0.9341317365269461,0.9717158157329132,44b6_415c0a3a,57292,1.0,331,dd93e5a3a54af5e835bf63ea2df3e370fee837a89b9226c6af7c4b8e04ec5044,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,d1b29f1493f81a72ebe552fdc8351908a65578653ee5c491df7b7e14d0de3f2a,1.3096062280237675,0.5976576136284298,331,0,670.8496699385554,1894.978515625,2.0267361629563605,0,0
66,2,2,0,0,0,31473,1.0,-0.1870592793490895,0.9428571428571428,0.9604941606243427,44b6_53f95252,38715,1.0,70,abcf86488d9e53e7feff32b1baa012a76add54715a6bd472aabc517db8ab47f1,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,ca4c821ae85d234a0cd8922ad800c4f49675816e90af4d2dfa1b91f0b0eb842c,1.2338375826366246,0.8129407206509105,70,0,101.59098804252045,219.9970703125,1.4512998291788637,0,0
198,33,26,0,1,0,31654,0.9780701754385965,-0.4507088691064952,0.7704280155642024,0.8051518895264926,44b6_551a5dba,57627,0.9780701754385965,223,0dd0ddd76afca8e4f4b45a51a29885e495752a6b65e526f62c6be9ac4d280b9b,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,0a3556e93034bc0e29ffd25c2b75ad2b7168de81ae90de177fae62f8cb2325f5,1.3070345767773688,0.5492911308935048,228,0,478.2850828433269,1526.611328125,2.1447761562481027,0,0
168,1,2,0,0,0,11447,1.0,-0.419817536746072,0.9824561403508771,1.023701372031193,44b6_5740d24b,19730,1.0,173,b72c95b3199638461070c970980c4a38614db27d8aac0404df5191d1833aced4,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,5dec36893049c6d90601113e67bf2ee83914d989c956bda22063f163c8dd680f,0.48706714902073145,0.5801824632539281,173,0,241.7980753960981,499.73828125,1.3976767363936307,0,0
368,5,3,1,0,0,18801,1.0,0.036610244252081384,0.9787234042553191,0.9751402739668176,44b6_587a1e22,18137,1.0,381,a78ab93b083b1f8665eecf9f109b00c48bcd2aa2b34153c0528eb49ee40ca26a,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,6ba712ace908bca774a1c3b19a1538f5bea6dd5442acee21c21df0ed8521f437,0.9747066260315478,1.0366102442520815,381,0,654.5902644975952,1713.9306640625,1.7180846837207222,1,1
258,17,15,1,0,0,21935,0.9856115107913669,-0.2569192723330736,0.8896551724137931,0.9125121283661838,44b6_5f15d135,29519,0.9856115107913669,274,556d68fcc3db8dd903697b9d8e195966745a6a51ce9ad4287f64d7f6bfa6c948,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,e7de3621ab6a47317ba978699e914581ebb5545eab1aec83fad892644f47822a,1.1742641972377896,0.7430807276669263,278,1,562.850880634798,1711.9501953125,2.0542002942875843,1,1
617,21,14,0,0,0,33926,0.9984447900466563,-0.14546233092365432,0.946319018404908,0.9600843954263641,44b6_668e0cc7,39701,0.9984447900466563,642,64bc2717e766c67f74cfd1040de6bcf716979023352e58a12ff5903c117ecb68,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,dc3deb26166687e36c19ca16b51e50ed765f4bfc2433981a9a27205ee8a6f4ae,1.3994121407158673,0.8545376690763457,643,0,1002.4371919515077,2162.5068359375,1.5614286478995447,0,0
197,2,1,0,0,0,23697,1.0,-0.5504268639726807,0.985,1.039217046101309,44b6_66f9292d,52710,1.0,200,76a985d94f4573bc7fe4ae16f18f3cfb8a77d65a696aaa2ee88ae903b0967c28,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,0c547f7008bbaaa11a2055bc9327c67c1ce88c67e9a4997e3897347a0d63d1ae,0.8893991936929524,0.4495731360273193,200,0,405.0254655146422,1018.7861328125,2.0251273275732107,0,0
96,17,21,0,0,1,29809,0.9491525423728814,-0.5735357234827893,0.7164179104477612,0.7575070369062297,44b6_706092f0,69898,0.9491525423728814,112,0475511027f1bdac0224bd86c92c0a119bb5fa23174c3db55168dd87dab1a8f5,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,c478204d2e85b40bd730693993ecbd9bca7be7e412ba2b8e8edae1c303a420e8,1.5628895722329617,0.4264642765172108,118,1,281.1596760162438,923.888671875,2.510354250145034,1,0
100,26,19,0,1,0,31997,0.9752066115702479,-0.5272869637158728,0.6896551724137931,0.7260197906010947,44b6_71a4179f,67688,0.9752066115702479,118,21712bd452e40b8fd0ceec0af7f8d2f52d22b7eb0b884b86e14246ae0fa7a649,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,ab61f60d9627c5a1ae6c0a4da819a98fd02e2bacde755838735a32178fbfa832,1.3215585220605135,0.4727130362841272,121,0,300.3650334204558,856.22265625,2.545466384919117,0,0
133,6,6,0,0,1,8706,1.0,-0.42306163021868787,0.9172413793103448,0.956046342633852,44b6_74d0c52e,15090,1.0,140,b27a2a71f57746309dab4b2b514ae6f6421f33aeb6d40f10872a2ce4a332eb19,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,48f44eb6bca7409fdf63d91db61c4510331e92e4a3bc405cf9cbc1883d15141b,0.4988299082033336,0.5769383697813121,140,1,200.71105774235684,398.2392578125,1.433650412445406,1,1
490,24,17,0,0,1,44857,1.0,-0.3290705674713572,0.9227871939736346,0.9531534045312551,44b6_7a302da0,66858,1.0,516,eb21b7c2220a221188a5dc27c630e77c563fd6559dd6bc4db296ca59f4568eae,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,20e1afa59ba22d7770615f67da46f14271b09234b349b05a39a6f4f4e229e108,2.063196766190231,0.6709294325286428,516,1,908.2995940386866,2455.2861328125,1.7602705310827258,1,1
544,14,16,0,0,0,45003,0.9929824561403509,-0.197235105244381,0.9477351916376306,0.9664278566642759,44b6_7e557709,56060,0.9929824561403509,566,857490fd1c9730238784d3c2a51201f696c1db553a6ccac7138d1cbd03228594,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,b6a5095b7a9ac7d332d3df88d5ceb20838556294f43334ea69698c321d1e6f87,1.8459285399876535,0.802764894755619,570,0,786.0186374713754,1598.4033203125,1.3887255078999565,0,0
179,0,0,0,0,0,15095,1.0,-0.04110024139245331,1.0,1.0041100241392453,44b6_808952d6,15742,1.0,181,6cf5861c7624908c7eb379b70fa9739c969506870fec8d6c9a6ea7e818464662,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,8d30a70500113a296a8a563a0cda92ef25e681f1a90b4e8ff7bd377b5af7c229,0.6261894968338311,0.9588997586075467,181,0,380.12547426810966,1015.98046875,2.1001407418127607,0,0
197,0,0,0,0,0,11284,1.0,0.12256267409470752,1.0,0.9877437325905293,44b6_81c256f0,10052,1.0,199,63e0f5a9faa5759dc9f46fbdd348a6f14ef4cd45ef071b48cd47775346ca73b5,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,97e1a32ec15d1d86953cfbdb13e6b4c7077f94d713226c52eb3fec90ac0a444f,0.5015457323752344,1.1225626740947074,199,0,428.0593434052887,1076.8798828125,2.1510519769109986,0,0
114,39,35,0,1,0,29253,0.934640522875817,0.040957938936730484,0.6063829787234043,0.6038993590219217,44b6_87bba6c4,28102,0.934640522875817,143,146347dcd44c6fe270ccc05e0527194b796c03d79c1caaa6c7d0af3445f7d931,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,d5854e8ecd342478001530455b2b5db9dc9d824fabc3db4540df82bccd52d2ac,1.2736651222221553,1.0409579389367305,153,0,470.548876996515,1862.30078125,3.2905515873882165,0,0
386,6,10,0,0,0,18916,0.995,-0.41203531020763395,0.9601990049751243,0.9997625944627231,44b6_8cc6506c,32172,0.995,398,8855f733428f12e9829df679428992882347fda96e74f1e8263bd30dcd4c29ca,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,0ee9c7b19886e72f0a2ad828122147fab74db0bbc5b0a85f7ca0abc19d543aac,0.8591328649781644,0.587964689792366,400,0,519.6359094820024,975.2158203125,1.3056178630201065,0,0
563,50,41,0,3,0,27899,0.9821428571428571,0.011896557977585143,0.8608562691131498,0.8598321464615626,44b6_8f5ab931,27571,0.9821428571428571,605,ac974440ef7550229309786b6ac59b54c287cc9ebf8983214df8f66b91379c9b,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,68ad28b22b5afb52cb1947dfda28cc24678820c6cfe45f0d7fcb07da7ff8ade4,1.246006045024842,1.0118965579775852,616,0,1179.2518359150722,3652.4794921875,1.9491765882893755,0,0
363,6,7,0,0,0,41115,1.0,-0.4505766172677829,0.9654255319148937,1.00892534895431,44b6_8f9ecab4,74833,1.0,374,b96108968e0a04d9add9e61bf16d1b26914aec5b42e7dac49f8ef6901f7dbdc6,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,b7c355ec14285477210992a248bd37f80b1dccb7425a068a9204e7ac127d94a5,1.5458158077672124,0.549423382732217,374,0,548.8822652675108,1311.0703125,1.4675996397527027,0,0
94,15,9,0,0,0,23407,1.0,-0.08322888923703588,0.7966101694915254,0.8032402674476962,44b6_90724892,25532,1.0,105,f4c1e14d8696a93e4e0cc71153d5bca8916cf2c03b89f48874664ba2768b98b6,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,d4d484bb3f6b8ca1e0a95736b4e7adf4d192a885b9260536d20c9f8cd9e79908,1.0179072199389338,0.9167711107629641,105,0,209.1040816726183,685.4072265625,1.9914674445011267,0,0
344,40,34,0,0,0,39204,0.9768041237113402,0.054466230936819175,0.8229665071770335,0.8184841187937163,44b6_949adeb1,37179,0.9768041237113402,379,84465fa8c3decd60bc79aa064befd2f2f394d725b612d34a10cef1fc5dae4b0f,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,db476b9a6c62d96cad137dfd45920242fc523b20c3986938c6e5b32696fed63f,1.4866422950290143,1.0544662309368191,388,0,763.1196016254819,2358.408203125,2.0135081837083955,0,0
198,0,0,0,0,0,4791,1.0,-0.07169153264871149,1.0,1.0071691532648712,44b6_95029e92,5161,1.0,200,9e74cdb9a38ba2061dc7e118ec838e2432128d927ed8e296d248114b5851e09b,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,bfb5b02171a65e6c9f1b144e98414ab13b3b7ac078596a161030a1b5de4fee7a,0.33337364392355084,0.9283084673512885,200,0,211.78461494289166,324.466796875,1.0589230747144582,0,0
218,4,3,0,1,0,33822,0.9955555555555555,-0.05456476770839157,0.9688888888888889,0.9741756086046353,44b6_97725144,35774,0.9955555555555555,224,aa3efefe2279e22925a7b4b738af7e9cd33d571c1fb6075b72bfede2ba8b812a,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,cf1e98eec9a813a88b5702b95b882f41f573a2159860d3d0ecc573a15d62828d,1.4127689711749554,0.9454352322916084,225,0,392.2976717967174,900.9482421875,1.7513288919496313,0,0
370,2,7,1,0,0,9281,0.9868421052631579,0.22553809586689555,0.9762532981530343,0.9542350671581131,44b6_996155de,7573,0.9868421052631579,375,831465bf918671f358dc618d9437f594d0f42cab5b79b90b24e063ca1304c3fb,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,b9058b6422d2b3984fc70ff0f386cf2b462e6c1185e2780b7a9de0bdc0137288,0.5422460278496146,1.2255380958668955,380,0,529.0415406108876,1030.0087890625,1.4107774416290337,1,1
207,17,13,0,1,1,26099,0.9864864864864865,-0.5490609395787619,0.8734177215189873,0.9213736770011831,44b6_9be80b04,57877,0.9864864864864865,219,82bc1fe7eb233e04a4c5028a34326f1ea6c6b7b99fab2a6738d6bd943c22c296,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,af6ee23a170c30c071612b6c0edaf887eb2bfd10a08157aefec5495895a6ede5,1.303465086966753,0.45093906042123816,222,0,355.09165479892465,892.0361328125,1.6214230812736286,1,0
244,21,15,0,0,0,39731,1.0,-0.38217640106985135,0.8714285714285714,0.9047325149503728,44b6_9bfa6a0a,64308,1.0,264,36fc9b4af32cdc94daa710a5a03f0cd3defae300010eb14350d5be249b462e9c,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,cd43f41f0fa7c93f86a39f7e02b8986c7c4ca8f2b4d0939dc5cc01882203dd29,1.622153390198946,0.6178235989301487,264,1,496.3445287447586,1199.833984375,1.8800929119119643,0,0
284,1,2,1,0,1,22022,1.0,-0.04418402777777778,0.9895470383275261,0.9939192557104143,44b6_a21120c2,23040,1.0,296,81e6eee7e6d2c7986b86845142d032c350fc7196e3df1d401884f8378ee2adb4,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,127bdedbf6805cb6b1bcd0aace9a04ed4624d1fba884580c283a869eacc4a4de,1.3629316091537476,0.9558159722222223,296,0,435.5658155873223,870.0859375,1.4715061337409536,2,2
376,39,34,0,1,0,46816,0.9975961538461539,-0.22762443700196328,0.8374164810690423,0.8564781265729929,44b6_a2bb48bb,60613,0.9975961538461539,415,5df32822a96e55fa1f8f4e30f34e438cdb040f970af812068c5970516cc5e94a,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,42d252a233e7934f02f55c2c928e5139798e54d5e4d1b144549143a14a4c9613,1.8226071908138692,0.7723755629980368,416,1,925.3737729400063,2957.0048828125,2.2298163203373647,0,0
203,0,3,0,0,1,15427,0.9904306220095693,-0.3019141137608037,0.9854368932038835,1.0151886238317684,44b6_aaf8b0ea,22099,0.9904306220095693,207,17f7e4c9edd52623f5f78d0855a0807bd2584062847c2d0538a1d52d5e41d0c5,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,8886c76433cb12bf3f0d754b2347d6435f5fbc385ffc6ff3bec7595e2e62b875,0.7790704080834985,0.6980858862391963,209,0,311.1519014437665,686.5625,1.5031492823370363,1,0
94,1,0,0,1,0,26447,1.0,-0.041914215331111435,0.9894736842105263,0.9936209855169731,44b6_abf82518,27604,1.0,96,2eb4d25ff08a4acc005f7802dc65a3876a19abd1afeb6fc8fef129ba245b3396,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,4fc0d13089fb5b3297b8ddbb0ba9d0273616b1b92e7d6c6fe53b1ef8483416db,1.0159820299595594,0.9580857846688886,96,0,97.03751011435216,151.0107421875,1.0108073970245017,0,0
154,15,14,0,0,0,37972,0.9647058823529412,-0.3642619163220546,0.8415300546448088,0.872183789679561,44b6_b2c44266,59729,0.9647058823529412,164,89a3f4d18a1e40c73a90864152449bd7ed4ed1bdaa9607cb1fb6233048ad844b,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,b53c9b2e088556d917ca6f08f2ad48781e8db4be0fcf3d1a2ae51992a56684e5,1.3685299851931632,0.6357380836779454,170,0,385.3384277518746,1292.5859375,2.34962455946265,0,0
98,5,4,0,0,0,19539,1.0,-0.050813699295603594,0.9158878504672897,0.920541815449504,44b6_c15fded2,20585,1.0,104,3aa46a521b855397724b331bea89ff1a90c212a55fa398c54613bbc16dc00e15,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,5f6f83a81e0795f9d24d822cb0ddea09056c746567aabe0911790b22284b4fa0,0.7951511917635798,0.9491863007043964,104,0,162.2206792544741,395.5986328125,1.5598142236007126,0,0
293,36,32,1,1,1,38081,0.987987987987988,-0.19110837333786482,0.8116343490304709,0.8271453610493059,44b6_c50204e0,47078,0.987987987987988,329,831eb0c3e8bb41984d84196037b35d69b98044e09bd00e732a6b8537a3ad36ec,075fc5f5a52d11077f9dc2b074644618f26939e2,C5,44b6,d6d1e85734877096e13558bb4665b69e64c615fbac99392a579b954dce4a36b5,2.2739318311214447,0.8088916266621352,333,0,708.4268653080472,2199.640625,2.15327314683297,2,2
