embryo,variant_id,model_id,policy,seed,requested_keep,source_rule_role,baseline_score,delta,n,edge_jaccard,division_jaccard,division_tp,division_fp,division_fn,node_recall,adj_edge_jaccard,n_adj,score,edge_tp,edge_fp,edge_fn,num_pred_nodes,realized_keep,prevalence,annotation_recall,specificity,precision,phi,deleted_annotation_rate,deleted_rate_relative_to_population,candidate_nodes,matched_nodes,kept_matched_nodes,old_tp_endpoint_survival,old_tp_rematched_survival,newly_recovered_tp,baseline_edge_jaccard,baseline_division_jaccard,baseline_adj_edge_jaccard,baseline_edge_tp,baseline_edge_fp,baseline_edge_fn,baseline_count_ratio_of_sums,filtered_count_ratio_of_sums,baseline_count_ratio_mean_of_ratios,filtered_count_ratio_mean_of_ratios,rematched_nodes,rematched_gt_node_recall,gt_node_recall_mean_of_ratios,fp_retained_ratio,alpha0_score,alpha0_delta,count_effect,graph_effect,division_effect,count_share_of_positive_delta,break_even_weighted_tp_ratio,measured_weighted_tp_ratio
44b6,random__random_tracklets__s0__r0.5,random,random_tracklets,0,0.5,preregistered_descriptive,0.9125211431134657,-0.3862781551126834,71,0.4940233441147518,0.03333333333333333,1,4,25,0.5776338581475529,0.522909654667449,71,0.5262429880007823,10539,1507,9287,991429,0.5006888436617798,0.01009024659997071,0.5108108108108108,0.4994143305359284,0.010294231861283058,0.002043847178227507,0.009885698507435514,0.979728137413828,1980130,19980,10206,0.5105148272373955,0.5099291912899963,961,0.8881690940041611,0.09803921568627451,0.9027172215448382,18783,1322,1043,0.7560720435896555,0.37855683722990335,0.8334933498200422,0.41764228650089613,11655,0.5770659008763678,0.577633858147553,1.1399394856278366,0.49735667744808515,-0.4006163381247034,0.02875259043399725,-0.4085601573113864,-0.006470588235294228,,0.9759058295631563,0.5612818109035448
44b6,random__random_tracklets__s0__r0.3,random,random_tracklets,0,0.3,preregistered_descriptive,0.9125211431134657,-0.5679215569507845,71,0.32041578846522323,0.0,0,1,26,0.390604328917901,0.34459958616268116,71,0.34459958616268116,6689,1050,13137,595577,0.300776716680218,0.01009024659997071,0.3125125125125125,0.6993429074305538,0.010483950857739637,0.002583661336349387,0.009920891435719687,0.9832159538844657,1980130,19980,6244,0.31310227333226853,0.3130490337006868,809,0.8881690940041611,0.09803921568627451,0.9027172215448382,18783,1322,1043,0.7560720435896555,0.2274088668445992,0.8334933498200422,0.25105392813306765,7447,0.3687181264544239,0.39060432891790103,0.794251134644478,0.32041578846522323,-0.5775572271075653,0.035082582142588886,-0.5932002175247457,-0.009803921568627638,,0.9436020624018298,0.3563368176834572
44b6,random__random_tracklets__s0__r0.1,random,random_tracklets,0,0.1,preregistered_descriptive,0.9125211431134657,-0.8224510167370913,71,0.08249814860528265,0.0,0,0,26,0.08142260771105984,0.09007012637637431,71,0.09007012637637431,1671,429,18155,199479,0.10074035543120906,0.01009024659997071,0.06586586586586586,0.8989041654975385,0.006597185668666877,-0.011698135749684379,0.010481559834015762,1.0387813350415231,1980130,19980,1316,0.06436671458233509,0.06431347495075335,463,0.8881690940041611,0.09803921568627451,0.9027172215448382,18783,1322,1043,0.7560720435896555,0.07616696640282249,0.8334933498200422,0.08438685240828428,1961,0.09709362776649998,0.08142260771105984,0.3245083207261725,0.08249814860528265,-0.8154748669675058,0.03641550237745853,-0.8490625975459223,-0.009803921568627652,,0.9014981061233035,0.08898210080869508
44b6,random__random_nodes__s1__r0.9,random,random_nodes,1,0.9,preregistered_descriptive,0.9125211431134657,-0.1846570056353769,71,0.7033843300880853,0.07142857142857142,3,16,23,0.9096386427130029,0.7207212803352316,71,0.7278641374780888,15172,1744,4654,1782150,0.9000166655724624,0.01009024659997071,0.8966466466466466,0.099948983496161,0.010052464719580283,-0.0011342175019101834,0.010430346499646428,1.0337058065237679,1980130,19980,17915,0.803865197252835,0.803226321673854,85,0.8881690940041611,0.09803921568627451,0.9027172215448382,18783,1322,1043,0.7560720435896555,0.6804774396041192,0.8334933498200422,0.7501634547552392,18413,0.9116700500074268,0.9096386427130029,1.319213313161876,0.7105271872309424,-0.1874458283418461,0.0066565628150772604,-0.18865250402468364,-0.0026610644257705207,,1.0146154522468553,0.8076789107078304
44b6,random__random_nodes__s1__r0.8,random,random_nodes,1,0.8,preregistered_descriptive,0.9125211431134657,-0.3288308140078685,71,0.5624248589660594,0.02702702702702703,1,11,25,0.8304725820060466,0.5809876264028945,71,0.5836903291055971,12163,1800,7663,1584130,0.800013130451031,0.01009024659997071,0.7993493493493493,0.1999801035635028,0.010081874593625523,-0.00016754392040271905,0.010123737373737373,1.0033191234163457,1980130,19980,15971,0.6394079752968109,0.6385029015599212,170,0.8881690940041611,0.09803921568627451,0.9027172215448382,18783,1322,1043,0.7560720435896555,0.6048675624386687,0.8334933498200422,0.6668090832503406,16840,0.8337871961182354,0.8304725820060465,1.361573373676248,0.5651275616687621,-0.3328454539040264,0.012135994391219429,-0.33386558953316287,-0.007101218865925074,,1.0139637112629492,0.6474922288883977
44b6,random__random_nodes__s1__r0.7,random,random_nodes,1,0.7,preregistered_descriptive,0.9125211431134657,-0.4569474784635318,71,0.437427551351602,0.0,0,6,26,0.7456959063359042,0.4555736646499339,71,0.4555736646499339,9434,1741,10392,1386126,0.7000176756071571,0.01009024659997071,0.7001501501501501,0.2999836747187715,0.010092156124335018,2.9186578241517587e-05,0.010085790668076309,0.9995583921710681,1980130,19980,13989,0.48980461055209495,0.48900601607836874,249,0.8881690940041611,0.09803921568627451,0.9027172215448382,18783,1322,1043,0.7560720435896555,0.5292637945451838,0.8334933498200422,0.5834659912368062,15164,0.7508045749368718,0.7456959063359042,1.3169440242057489,0.437427551351602,-0.46054546422118653,0.016623911357838,-0.46376746825274207,-0.00980392156862775,,1.006058935679918,0.5022721496816013
44b6,random__random_nodes__s1__r0.5,random,random_nodes,1,0.5,preregistered_descriptive,0.9125211431134657,-0.6625206181497096,71,0.23625322750310795,0.0,0,2,26,0.5564011981421153,0.2500005249637561,71,0.2500005249637561,4941,1088,14885,990081,0.5000080802775575,0.01009024659997071,0.4973973973973974,0.4999653087773895,0.010037562583263389,-0.0005271536348839559,0.01014293231951146,1.005221450141853,1980130,19980,9938,0.24804344353937072,0.2476175264867167,290,0.8881690940041611,0.09803921568627451,0.9027172215448382,18783,1322,1043,0.7560720435896555,0.3780421310667934,0.8334933498200422,0.4167575610853458,11344,0.5616675743922365,0.5564011981421154,0.8229954614220878,0.23625322750310795,-0.6617197880696806,0.023505729030890946,-0.6762224256119729,-0.009803921568627638,,0.9601779740557274,0.2630569158688739
44b6,random__random_nodes__s1__r0.3,random,random_nodes,1,0.3,preregistered_descriptive,0.9125211431134657,-0.8151411361011609,71,0.09057255676209279,0.0,0,1,26,0.35191092186136025,0.09738000701230472,71,0.09738000701230472,1835,434,17991,594067,0.30001414048572567,0.01009024659997071,0.2988988988988989,0.6999744917480805,0.010052738159163865,-0.00024570078747316237,0.010106322728476266,1.0015932344513367,1980130,19980,5972,0.0882713091625406,0.08821806953095884,178,0.8881690940041611,0.09803921568627451,0.9027172215448382,18783,1322,1043,0.7560720435896555,0.2268323043028366,0.8334933498200422,0.2500646771177634,7215,0.35723127197108484,0.35191092186136025,0.32829046898638425,0.09057255676209279,-0.8074004588106958,0.02861812602606381,-0.8339553405585971,-0.009803921568627652,,0.9156809875321823,0.09771721089407183
44b6,random__random_nodes__s1__r0.1,random,random_nodes,1,0.1,preregistered_descriptive,0.9125211431134657,-0.9013098575662692,71,0.010268800966475386,0.0,0,0,26,0.12054705636905438,0.011211285547196368,71,0.011211285547196368,204,40,19622,198043,0.10001515052042037,0.01009024659997071,0.0962962962962963,0.8999469428360074,0.009715061880500699,-0.001251444942505971,0.010131940808725948,1.0041321298089345,1980130,19980,1924,0.009476654421551402,0.009476654421551402,26,0.8881690940041611,0.09803921568627451,0.9027172215448382,18783,1322,1043,0.7560720435896555,0.07561865924390122,0.8334933498200422,0.08336721359933046,2464,0.12199831658167054,0.12054705636905438,0.030257186081694403,0.010268800966475386,-0.8877042146063131,0.033800045199418115,-0.9253059811970598,-0.009803921568627638,,0.8841181745838042,0.010862325095181424
44b6,random__random_tracklets__s1__r0.9,random,random_tracklets,1,0.9,preregistered_descriptive,0.9125211431134657,-0.07364028841553849,71,0.8098963242224316,0.08888888888888889,4,19,22,0.8905665463094669,0.8299919658090383,71,0.8388808546979272,17186,1394,2640,1783243,0.9005686495331114,0.01009024659997071,0.8982482482482482,0.0994076983904293,0.010064248114250274,-0.0007828816335687994,0.010325719829140573,1.023336716980787,1980130,19980,17947,0.8985785018367672,0.8981525847841133,316,0.8881690940041611,0.09803921568627451,0.9027172215448382,18783,1322,1043,0.7560720435896555,0.6808947792452759,0.8334933498200422,0.7507124264728279,18403,0.9111749269693519,0.8905665463094669,1.05446293494705,0.8187852131113205,-0.07918780246146806,0.007044836782919617,-0.0797700925187193,-0.0009150326797388031,,0.9962814637846965,0.9150908533420479
