embryo,variant_id,model_id,policy,seed,requested_keep,source_rule_role,baseline_score,delta,n,edge_jaccard,division_jaccard,division_tp,division_fp,division_fn,node_recall,adj_edge_jaccard,n_adj,score,edge_tp,edge_fp,edge_fn,num_pred_nodes,realized_keep,prevalence,annotation_recall,specificity,precision,phi,deleted_annotation_rate,deleted_rate_relative_to_population,candidate_nodes,matched_nodes,kept_matched_nodes,old_tp_endpoint_survival,old_tp_rematched_survival,newly_recovered_tp,baseline_edge_jaccard,baseline_division_jaccard,baseline_adj_edge_jaccard,baseline_edge_tp,baseline_edge_fp,baseline_edge_fn,baseline_count_ratio_of_sums,filtered_count_ratio_of_sums,baseline_count_ratio_mean_of_ratios,filtered_count_ratio_mean_of_ratios,rematched_nodes,rematched_gt_node_recall,gt_node_recall_mean_of_ratios,fp_retained_ratio,alpha0_score,alpha0_delta,count_effect,graph_effect,division_effect,count_share_of_positive_delta,break_even_weighted_tp_ratio,measured_weighted_tp_ratio
44b6,random__random_tracklets__s12__r0.3,random,random_tracklets,12,0.3,preregistered_descriptive,0.7030718155462877,-0.42208536752304227,71,0.263294484027745,0.0,0,0,26,0.32961199179949097,0.28098644802324546,71,0.28098644802324546,5580,1367,14246,868008,0.30029413331691185,0.0066036423820439605,0.30495599329421624,0.699736856585446,0.006706159390236035,0.0008291985518493515,0.006559644957424359,0.9933374004717102,2890526,19088,5821,0.3059263880224579,0.3058016219588272,678,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.3314310587750146,1.107900397988214,0.3328673599343407,6943,0.34376392533544586,0.3296119917994909,0.4956490210297317,0.263294484027745,-0.4465000607827403,0.03722796830188296,-0.4593133358249252,-5.551115123125783e-17,,0.8710637375520933,0.3481253268934393
44b6,random__random_tracklets__s12__r0.1,random,random_tracklets,12,0.1,preregistered_descriptive,0.7030718155462877,-0.5947024935346206,71,0.09951814337692988,0.0,0,0,26,0.11957354101153599,0.10836932201166719,71,0.10836932201166719,2024,512,17802,290090,0.10035889661604842,0.0066036423820439605,0.10655909471919531,0.8996823194510903,0.007011617084353132,0.001682377585793283,0.006558131021105692,0.9931081427028787,2890526,19088,2034,0.10642545227698066,0.10642545227698066,318,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.11076491903305498,1.107900397988214,0.11142542631004329,2531,0.12531564093677278,0.11957354101153596,0.18564176939811458,0.09951814337692988,-0.6102764014335554,0.03984969236490788,-0.6345521858995284,-2.7755575615628914e-17,,0.8191235683479193,0.1262571813900246
44b6,random__random_nodes__s13__r0.9,random,random_nodes,13,0.9,preregistered_descriptive,0.7030718155462877,-0.11898901004730245,71,0.5832295927440868,0.0,0,0,26,0.8691992278413072,0.5840828054989853,71,0.5840828054989853,13118,2666,6708,2601508,0.9000119701396908,0.0066036423820439605,0.9027661357921207,0.10000633828764542,0.006623850474417146,0.0007485527339396987,0.006421745358420583,0.9724550463062663,2890526,19088,17232,0.8123518402994385,0.8117280099812851,106,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.9933324933084381,1.107900397988214,0.9971290609024763,17655,0.8741397237213447,0.8691992278413072,0.9666424945612763,0.5832295927440868,-0.1265649520663985,0.007076720019206395,-0.12606573006650873,-1.1102230246251565e-16,,0.9850415133232647,0.8183314960332667
44b6,random__random_nodes__s13__r0.8,random,random_nodes,13,0.8,preregistered_descriptive,0.7030718155462877,-0.22525500403804033,71,0.4719495722647456,0.0,0,0,26,0.7905096888174791,0.4778168115082474,71,0.4778168115082474,10482,2384,9344,2312450,0.8000101019676004,0.0066036423820439605,0.8010268231349539,0.19999665672739583,0.006612034854807672,0.00020724334424177297,0.006570070371369855,0.9949161373781549,2890526,19088,15290,0.641796631316282,0.6409856519026824,207,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.8829616223171705,1.107900397988214,0.8863383371671342,16056,0.7949695499331584,0.7905096888174791,0.864394488759971,0.4719495722647456,-0.23784497254573972,0.012935124737004838,-0.23819012877504506,-1.1102230246251565e-16,,0.9621736746663899,0.6539058275135771
44b6,random__random_nodes__s13__r0.7,random,random_nodes,13,0.7,preregistered_descriptive,0.7030718155462877,-0.32392987433749626,71,0.3704839965199872,0.0,0,0,26,0.7037663361931765,0.37914194120879147,71,0.37914194120879147,8091,2013,11735,2023399,0.7000106555000716,0.0066036423820439605,0.6990779547359598,0.29998314433395395,0.006594843626986076,-0.00016594630397092193,0.006624173852273081,1.0031091129775513,2890526,19088,13344,0.48964441671865255,0.4887086712414223,257,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.772593424132388,1.107900397988214,0.77554761588235,14369,0.7114422934099124,0.7037663361931764,0.7298767222625091,0.3704839965199872,-0.3393105482904981,0.01773812798746352,-0.34166800232495975,0.0,,0.9359805340624178,0.5047414343331803
44b6,random__random_nodes__s13__r0.5,random,random_nodes,13,0.5,preregistered_descriptive,0.7030718155462877,-0.490070201313445,71,0.20378401563170184,0.0,0,0,26,0.5242887588128484,0.21300161423284275,71,0.21300161423284275,4276,1157,15550,1445282,0.5000065731980962,0.0066036423820439605,0.4971186085498743,0.49997422894034277,0.006565500711971781,-0.00047092566512974416,0.006641785054980335,1.0057760052300968,2890526,19088,9489,0.25028072364316906,0.24990642545227698,270,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.5518513003203549,1.107900397988214,0.5539604208772995,10751,0.5323067782343912,0.5242887588128484,0.41950688905003625,0.20378401563170184,-0.5060105291787835,0.02500545534744482,-0.5150756566608897,-2.7755575615628914e-17,,0.8804566923452884,0.2667418784038983
44b6,random__random_nodes__s13__r0.3,random,random_nodes,13,0.3,preregistered_descriptive,0.7030718155462877,-0.6201038594539647,71,0.07774653445809285,0.0,0,0,26,0.3274803476332586,0.08296795609232302,71,0.08296795609232302,1576,445,18250,867190,0.300011139840984,0.0066036423820439605,0.29741198658843254,0.6999715821828645,0.006546431577854911,-0.00046243226049581956,0.006628162598797234,1.003713135166124,2890526,19088,5677,0.08833437305053025,0.08833437305053025,160,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.3311187222457684,1.107900397988214,0.3323905232404447,6784,0.33589146903005396,0.32748034763325856,0.16134880348078318,0.07774653445809285,-0.6320480103523924,0.030173643808678062,-0.6502775032626428,0.0,,0.8331307009480576,0.09831591864014058
44b6,random__random_nodes__s13__r0.1,random,random_nodes,13,0.1,preregistered_descriptive,0.7030718155462877,-0.6929834703192281,71,0.009262988320579944,0.0,0,0,26,0.11220360890266255,0.010088345227059568,71,0.010088345227059568,184,38,19642,289081,0.10000982520136474,0.0066036423820439605,0.0990674769488684,0.8999839105005923,0.006541419187009869,-0.0002560953557827882,0.0066105568251491,1.001047065044579,2890526,19088,1891,0.009794135995009357,0.009794135995009357,27,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.11037965306971825,1.107900397988214,0.1108090782203186,2384,0.11803733227707085,0.11220360890266255,0.013778100072516316,0.009262988320579944,-0.7005315564899054,0.03541959776882429,-0.7284030680880524,-1.734723475976807e-18,,0.7999899768013315,0.011479019476678015
44b6,random__random_tracklets__s13__r0.9,random,random_tracklets,13,0.9,preregistered_descriptive,0.7030718155462877,-0.056771287336914944,71,0.6453129852269198,0.0,0,0,26,0.8609466570541388,0.6463005282093728,71,0.6463005282093728,14546,2715,5280,2602468,0.9003440896224424,0.0066036423820439605,0.8944886839899413,0.09961698633228369,0.006560695462922118,-0.0015937921673796355,0.00699164751543092,1.0587562304164122,2890526,19088,17074,0.8940736119775421,0.8939488459139114,216,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.9936990496263798,1.107900397988214,0.9978598237179557,17486,0.8657721443778779,0.8609466570541386,0.9844089920232052,0.6453129852269198,-0.0644815595835655,0.007369084131194914,-0.06414037146810986,0.0,,0.9872537749558623,0.9075355065042617
44b6,random__random_tracklets__s13__r0.8,random,random_tracklets,13,0.8,preregistered_descriptive,0.7030718155462877,-0.10910741181305728,71,0.5866726097615333,0.0,0,0,26,0.7819010697756372,0.5939644037332305,71,0.5939644037332305,13162,2609,6664,2313261,0.8002906737389666,0.0066036423820439605,0.7987740989103101,0.19969924476864903,0.006591128281676819,-0.0003092938494219408,0.006653789853879934,1.007593910895649,2890526,19088,15247,0.7976918278228322,0.7975670617592014,377,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.8832712860399318,1.107900397988214,0.8868595178266591,15948,0.7896222211219488,0.7819010697756371,0.9459753444525019,0.5866726097615333,-0.12312193504895197,0.014153437131372348,-0.12326084894442962,0.0,,0.971971742479004,0.821134631913121
44b6,random__random_tracklets__s13__r0.7,random,random_tracklets,13,0.7,preregistered_descriptive,0.7030718155462877,-0.1528587548943784,71,0.5376007162041182,0.0,0,0,26,0.7141394436396459,0.5502130606519093,71,0.5502130606519093,12010,2514,7816,2024380,0.7003500400965084,0.0066036423820439605,0.7155804694048616,0.299751204797039,0.006747251010185835,0.0027106780919015725,0.006267996388599612,0.949172596875172,2890526,19088,13659,0.7167186525265128,0.7164067373674361,526,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.7729679988697847,1.107900397988214,0.776126849772332,14611,0.7234242709313264,0.7141394436396459,0.911530094271211,0.5376007162041182,-0.17219382860636712,0.020426892231906524,-0.1732856471262848,-1.1102230246251565e-16,,0.9575131887614936,0.7493349193548293
44b6,random__random_tracklets__s13__r0.5,random,random_tracklets,13,0.5,preregistered_descriptive,0.7030718155462877,-0.2785298622791091,71,0.40617283950617283,0.0,0,0,26,0.5331061515349887,0.42454195326717864,71,0.42454195326717864,8883,2044,10943,1446175,0.500315513508614,0.0066036423820439605,0.5095871751886002,0.49974612023662013,0.0067260186353657065,0.0015118828809518453,0.006481111585757202,0.9814449679134755,2890526,19088,9727,0.5106051154086089,0.5102932002495322,703,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.5521922740619404,1.107900397988214,0.5544411707196769,10949,0.5421102143882754,0.5331061515349886,0.7411167512690355,0.40617283950617283,-0.3036217053043125,0.03051163386556327,-0.30904149614467236,0.0,,0.9177211550123938,0.5541555259199865
44b6,random__random_tracklets__s13__r0.3,random,random_tracklets,13,0.3,preregistered_descriptive,0.7030718155462877,-0.40863216237549027,71,0.27594540801819734,0.0,0,0,26,0.3472306299372397,0.29443965317079746,71,0.29443965317079746,5823,1276,14003,868249,0.3003775091453943,0.0066036423820439605,0.32161567476948866,0.699763672417792,0.00707055234155179,0.003777303732042026,0.006403178199623494,0.9696433921125784,2890526,19088,6139,0.3268247036805989,0.3268247036805989,584,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.3315230796839979,1.107900397988214,0.33307698453139,7144,0.35371589840075257,0.3472306299372397,0.4626540971718637,0.27594540801819734,-0.433849136792288,0.03776907866429244,-0.44640124103978274,0.0,,0.8673329445104294,0.3632306198575588
44b6,random__random_tracklets__s13__r0.1,random,random_tracklets,13,0.1,preregistered_descriptive,0.7030718155462877,-0.5901625026668411,71,0.10369640216855594,0.0,0,0,26,0.11380250306136742,0.11290931287944665,71,0.11290931287944665,2104,464,17722,289895,0.10029143484611451,0.0066036423820439605,0.11242665549036043,0.8997892345229115,0.007402680280791321,0.0032937855409741847,0.006514572809445092,0.9865120538869491,2890526,19088,2146,0.11559575795383656,0.11559575795383656,251,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.11069046228097305,1.107900397988214,0.11124769339675512,2576,0.1275436946081101,0.11380250306136742,0.16823785351704135,0.10369640216855594,-0.6060981426419294,0.04012748203407559,-0.6302899847009167,0.0,,0.8171782933044934,0.1312341606601278
44b6,random__random_nodes__s14__r0.9,random,random_nodes,14,0.9,preregistered_descriptive,0.7030718155462877,-0.11706781290207513,71,0.5851479868456138,0.0,0,0,26,0.8655006186453537,0.5860040026442126,71,0.5860040026442126,13167,2676,6659,2601508,0.9000119701396908,0.0066036423820439605,0.9014040234702431,0.09999728359100911,0.0066138562710550955,0.0003783451897511753,0.0065117051533122505,0.986077800187712,2890526,19088,17206,0.8139114160948222,0.8138490330630068,121,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.9933324933084381,1.107900397988214,0.9971290609024763,17632,0.8730009407337723,0.8655006186453537,0.9702683103698332,0.5851479868456138,-0.12464655796487156,0.007087218690315256,-0.12415503159239039,0.0,,0.9854794652676552,0.8213882257843175
44b6,random__random_nodes__s14__r0.8,random,random_nodes,14,0.8,preregistered_descriptive,0.7030718155462877,-0.22191484310186366,71,0.4752421716602839,0.0,0,0,26,0.7856305666447922,0.48115697244442407,71,0.48115697244442407,10548,2369,9278,2312450,0.8000101019676004,0.0066036423820439605,0.8019698239731768,0.20000292536352865,0.006619818806893122,0.00039945990627599995,0.0065389325970979595,0.9902008950209124,2890526,19088,15308,0.6456019962570181,0.6451653150343106,206,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.8829616223171705,1.107900397988214,0.8863383371671342,16085,0.7964054067435757,0.7856305666447921,0.8589557650471356,0.4752421716602839,-0.23455237315020144,0.012970324350383283,-0.23488516745224677,-1.6653345369377348e-16,,0.9615238500324415,0.6580322157491709
44b6,random__random_nodes__s14__r0.7,random,random_nodes,14,0.7,preregistered_descriptive,0.7030718155462877,-0.3216494495663111,71,0.3726898444647758,0.0,0,0,26,0.7008083049196162,0.38142236597997664,71,0.38142236597997664,8147,2034,11679,2023399,0.7000106555000716,0.0066036423820439605,0.7005972338642079,0.2999932438032791,0.006609175946019544,0.00010436413827795474,0.00659073007760109,0.9980446693361257,2890526,19088,13373,0.49114160948222085,0.49064254522769807,282,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.772593424132388,1.107900397988214,0.77554761588235,14408,0.7133732732584047,0.7008083049196162,0.7374909354604786,0.3726898444647758,-0.3371047003457095,0.017769407792132458,-0.33941885735844346,-5.551115123125783e-17,,0.9368805565549913,0.5082655720513883
44b6,random__random_nodes__s14__r0.5,random,random_nodes,14,0.5,preregistered_descriptive,0.7030718155462877,-0.489103777138964,71,0.20470756062767476,0.0,0,0,26,0.5247387292707247,0.2139680384073237,71,0.2139680384073237,4305,1204,15521,1445282,0.5000065731980962,0.0066036423820439605,0.5004191114836547,0.4999961691668077,0.006609090821030083,6.727051407563114e-05,0.0065981937998012795,0.9991749125819568,2890526,19088,9552,0.2516531503431067,0.251528384279476,273,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.5518513003203549,1.107900397988214,0.5539604208772995,10819,0.535673614893301,0.524738729270725,0.4365482233502538,0.20470756062767476,-0.5050869841828105,0.02503017829781841,-0.5141339554367824,-5.551115123125783e-17,,0.8824288347720258,0.2685523194576132
44b6,random__random_nodes__s14__r0.3,random,random_nodes,14,0.3,preregistered_descriptive,0.7030718155462877,-0.6168692943082844,71,0.08077623996453726,0.0,0,0,26,0.32913510029425325,0.08620252123800329,71,0.08620252123800329,1640,477,18186,867190,0.300011139840984,0.0066036423820439605,0.3020746018440905,0.7000025771059657,0.006649061912614306,0.000367123946080174,0.006584175836341567,0.9970521502261652,2890526,19088,5766,0.09195258889582034,0.09195258889582034,166,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.3311187222457684,1.107900397988214,0.3323905232404447,6839,0.33861464573946626,0.32913510029425325,0.17295141406816533,0.08077623996453726,-0.6290183048459481,0.030288090110332844,-0.6471573844186173,0.0,,0.8344458892678415,0.10231008824565796
44b6,random__random_nodes__s14__r0.1,random,random_nodes,14,0.1,preregistered_descriptive,0.7030718155462877,-0.6924399741592604,71,0.009761988627786444,0.0,0,0,26,0.11741451841129066,0.010631841387027318,71,0.010631841387027318,194,47,19632,289081,0.10000982520136474,0.0066036423820439605,0.10278709136630344,0.9000086367875608,0.006787025089853709,0.0007547580894105203,0.006583264301186456,0.9969141150173555,2890526,19088,1962,0.010293200249532126,0.010293200249532126,29,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.11037965306971825,1.107900397988214,0.1108090782203186,2437,0.12066148437886814,0.11741451841129066,0.01704133430021755,0.009761988627786444,-0.7000325561826989,0.03544388812090949,-0.7278838622801699,1.734723475976807e-18,,0.8003524370203816,0.01210291747722783
44b6,random__random_tracklets__s14__r0.9,random,random_tracklets,14,0.9,preregistered_descriptive,0.7030718155462877,-0.050895111637732526,71,0.6513370881192071,0.0,0,0,26,0.8658248450555285,0.6521767039085552,71,0.6521767039085552,14687,2723,5139,2602272,0.900276281894714,0.0066036423820439605,0.9012468566638726,0.09973017004023768,0.006610761672876625,0.00026410240328212005,0.0065393715265009335,0.9902673627939352,2890526,19088,17203,0.9011228945726762,0.9007485963817842,248,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.9936242110448,1.107900397988214,0.9975785523950329,17642,0.8734960637718473,0.8658248450555286,0.9873096446700508,0.6513370881192071,-0.05845745669127822,0.0074188577436157255,-0.05831396938134814,-1.1102230246251565e-16,,0.987588212611306,0.9160970630280927
44b6,random__random_tracklets__s14__r0.8,random,random_tracklets,14,0.8,preregistered_descriptive,0.7030718155462877,-0.10484225735475927,71,0.591024329493395,0.0,0,0,26,0.7785669203517958,0.5982295581915285,71,0.5982295581915285,13288,2657,6538,2313344,0.8003193882359128,0.0066036423820439605,0.7997694886839899,0.19967695628462115,0.006599105018535938,-0.00011215386352130903,0.006621828123538156,1.0027538955688522,2890526,19088,15266,0.7988771054273238,0.7985028072364317,488,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.8833029778882537,1.107900397988214,0.8868988651164833,16095,0.7969005297816507,0.7785669203517956,0.963379260333575,0.591024329493395,-0.11877021531709031,0.014215035538664711,-0.11905729289342387,-1.1102230246251565e-16,,0.9740532624472039,0.8288021791856972
44b6,random__random_tracklets__s14__r0.7,random,random_tracklets,14,0.7,preregistered_descriptive,0.7030718155462877,-0.16779823998903032,71,0.5231725865616892,0.0,0,0,26,0.6853922767699118,0.5352735755572574,71,0.5352735755572574,11695,2528,8131,2024256,0.7003071413299863,0.0066036423820439605,0.6955155071248952,0.2996610060882387,0.006558459009137184,-0.0008527695277752512,0.006709224606646889,1.0159884830968464,2890526,19088,13276,0.693325015595758,0.6928883343730505,588,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.7729206520120505,1.107900397988214,0.7760487279853409,14326,0.70931326434619,0.6853922767699118,0.9166062364031907,0.5231725865616892,-0.18662195824879613,0.02023673653087954,-0.18803497651990986,0.0,,0.9580987219333742,0.7294346285629933
44b6,random__random_tracklets__s14__r0.5,random,random_tracklets,14,0.5,preregistered_descriptive,0.7030718155462877,-0.29960275606138964,71,0.3860401459854015,0.0,0,0,26,0.4975311697637119,0.4034690594848981,71,0.4034690594848981,8462,2094,11364,1446227,0.5003335033139297,0.0066036423820439605,0.48391659681475274,0.49955736463750916,0.006386964148781623,-0.0026770218037034123,0.006820609859869736,1.0328557279866841,2890526,19088,9237,0.48128509045539614,0.48084840923268873,754,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.5522121291958288,1.107900397988214,0.5545504312538263,10567,0.523196514333812,0.4975311697637119,0.7592458303118201,0.3860401459854015,-0.32375439882508383,0.029969086323703792,-0.3295718423850935,1.1102230246251565e-16,,0.9198270829529024,0.5278575528722946
44b6,random__random_tracklets__s14__r0.3,random,random_tracklets,14,0.3,preregistered_descriptive,0.7030718155462877,-0.4304505439737594,71,0.2554754906608514,0.0,0,0,26,0.3067796875463565,0.2726212715725283,71,0.2726212715725283,5389,1268,14437,867931,0.30026749456673285,0.0066036423820439605,0.29578792958927075,0.6997027273442784,0.006505125407434462,-0.000796794169143867,0.006645917744283952,1.0064018249012003,2890526,19088,5646,0.29875233936369305,0.29875233936369305,600,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.3314016579036797,1.107900397988214,0.33301824478933933,6698,0.3316334109026093,0.3067796875463565,0.45975344452501815,0.2554754906608514,-0.4543190541496339,0.03695639082243146,-0.4674069347961909,0.0,,0.8670050860510289,0.33618760387290686
44b6,random__random_tracklets__s14__r0.1,random,random_tracklets,14,0.1,preregistered_descriptive,0.7030718155462877,-0.5917929056920321,71,0.10218834521760511,0.0,0,0,26,0.127607268758012,0.11127890985425558,71,0.11127890985425558,2078,509,17748,289969,0.10031703572290995,0.0066036423820439605,0.11027870913663035,0.8997491849031739,0.0072593966941293725,0.002703526912541009,0.006530524037734993,0.9889275735906318,2890526,19088,2105,0.11129132875857767,0.11129132875857767,294,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.1107187176638144,1.107900397988214,0.11131192143562267,2612,0.12932613754517996,0.12760726875801204,0.1845540246555475,0.10218834521760511,-0.6076061995928802,0.04000275235713011,-0.6317956580491623,-2.7755575615628914e-17,,0.818996525825117,0.12962692935916953
44b6,random__random_nodes__s15__r0.9,random,random_nodes,15,0.9,preregistered_descriptive,0.7030718155462877,-0.11801518848726922,71,0.5841840146213169,0.0,0,0,26,0.8607849578028491,0.5850566270590185,71,0.5850566270590185,13105,2607,6721,2601508,0.9000119701396908,0.0066036423820439605,0.9004086336965633,0.09999066669731334,0.006606552814752059,0.00010780890745956207,0.006577445003425392,0.9960328895626144,2890526,19088,17187,0.8114160948222083,0.8112289457267623,101,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.9933324933084381,1.107900397988214,0.9971290609024763,17575,0.8701787394167451,0.8607849578028491,0.9452501812907904,0.5841840146213169,-0.12561053018916846,0.007080946435032209,-0.12509613492230143,0.0,,0.9824575968513604,0.8175456832894812
44b6,random__random_nodes__s15__r0.8,random,random_nodes,15,0.8,preregistered_descriptive,0.7030718155462877,-0.22684068144146763,71,0.47037070442861006,0.0,0,0,26,0.7819039940777416,0.4762311341048201,71,0.4762311341048201,10430,2348,9396,2312450,0.8000101019676004,0.0066036423820439605,0.7995599329421627,0.19998690551563364,0.0065999264848969705,-9.176019670035794e-05,0.006618506909126136,1.0022509588227542,2890526,19088,15262,0.6386150966936993,0.6382407985028072,199,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.8829616223171705,1.107900397988214,0.8863383371671342,16014,0.7928900331732436,0.7819039940777416,0.851341551849166,0.47037070442861006,-0.23942384038187525,0.01291623439113665,-0.23975691583260417,-1.1102230246251565e-16,,0.9606140955449135,0.6506793901316783
44b6,random__random_nodes__s15__r0.7,random,random_nodes,15,0.7,preregistered_descriptive,0.7030718155462877,-0.3253045781959777,71,0.3691505420612049,0.0,0,0,26,0.7028397401659625,0.37776723735031004,71,0.37776723735031004,8070,2035,11756,2023399,0.7000106555000716,0.0066036423820439605,0.7007020117351216,0.29999394031840493,0.0066101643818149555,0.0001230062377433945,0.006588423610382332,0.9976953973608549,2890526,19088,13375,0.4885215221459763,0.48796007485963816,248,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.772593424132388,1.107900397988214,0.77554761588235,14370,0.7114918057137198,0.7028397401659624,0.7378535170413343,0.3691505420612049,-0.3406440027492804,0.017718389780681743,-0.3430229679766594,-5.551115123125783e-17,,0.9369234147689233,0.5034179470429544
44b6,random__random_nodes__s15__r0.5,random,random_nodes,15,0.5,preregistered_descriptive,0.7030718155462877,-0.48925546040845846,71,0.2045746962115797,0.0,0,0,26,0.5238053998045641,0.2138163551378293,71,0.2138163551378293,4293,1159,15533,1445282,0.5000065731980962,0.0066036423820439605,0.5000523889354568,0.49999373136386716,0.00660424747557916,7.470938608367225e-06,0.006603037272598952,0.999908367320639,2890526,19088,9545,0.25233936369307547,0.2520274485339988,253,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.5518513003203549,1.107900397988214,0.5539604208772995,10784,0.5339406842600386,0.5238053998045641,0.42023205221174764,0.2045746962115797,-0.5052198485989057,0.0250329414818221,-0.5142884018902805,-5.551115123125783e-17,,0.8805406132996177,0.2677877000947108
44b6,random__random_nodes__s15__r0.3,random,random_nodes,15,0.3,preregistered_descriptive,0.7030718155462877,-0.6185604452734645,71,0.07919668410145071,0.0,0,0,26,0.3303171844458501,0.0845113702728232,71,0.0845113702728232,1605,440,18221,867190,0.300011139840984,0.0066036423820439605,0.29798826487845764,0.6999754130160568,0.00655911622597124,-0.00035990284170552824,0.0066227260326510275,1.0028898673645559,2890526,19088,5688,0.08951965065502183,0.0894572676232065,171,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.3311187222457684,1.107900397988214,0.3323905232404447,6829,0.3381195227013913,0.3303171844458501,0.15953589557650472,0.07919668410145071,-0.6305978607090346,0.03023399533942754,-0.648794440612892,0.0,,0.8329252027730915,0.10012014230214686
44b6,random__random_nodes__s15__r0.1,random,random_nodes,15,0.1,preregistered_descriptive,0.7030718155462877,-0.6923328856948098,71,0.009861635220125786,0.0,0,0,26,0.11481786585287763,0.010738929851477917,71,0.010738929851477917,196,49,19630,289081,0.10000982520136474,0.0066036423820439605,0.10048197820620285,0.8999933134547916,0.006634818614851893,0.0001283137008400193,0.006600177978008376,0.9994753798229589,2890526,19088,1918,0.010542732376793512,0.010542732376793512,27,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.11037965306971825,1.107900397988214,0.1108090782203186,2384,0.11803733227707085,0.11481786585287766,0.017766497461928935,0.009861635220125786,-0.6999329095903595,0.035455260991755194,-0.727788146686565,1.734723475976807e-18,,0.8004329837357261,0.01222605354542364
44b6,random__random_tracklets__s15__r0.9,random,random_tracklets,15,0.9,preregistered_descriptive,0.7030718155462877,-0.05081150163365933,71,0.6514067291879639,0.0,0,0,26,0.8535427130207008,0.6522603139126284,71,0.6522603139126284,14656,2673,5170,2602417,0.9003264457749213,0.0066036423820439605,0.8986797988264879,0.09966260807302822,0.006591564687749888,-0.00044816817047558654,0.006712737193215068,1.016520399630929,2890526,19088,17154,0.8993761696818465,0.8992514036182159,241,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.9936795763219892,1.107900397988214,0.9976367625244893,17571,0.869980690201515,0.853542713020701,0.9691805656272662,0.6514067291879639,-0.05838781562252138,0.007426346040576404,-0.05823784767423551,-2.220446049250313e-16,,0.9853885662419019,0.9141738316496957
44b6,random__random_tracklets__s15__r0.8,random,random_tracklets,15,0.8,preregistered_descriptive,0.7030718155462877,-0.10791906026117237,71,0.5878097789685197,0.0,0,0,26,0.7610493498167025,0.5951527552851154,71,0.5951527552851154,13164,2569,6662,2313262,0.8002910196967611,0.0066036423820439605,0.7931684828164292,0.199661632951852,0.0065448704037847855,-0.0014525879235788317,0.006839158513262562,1.035664579877765,2890526,19088,15140,0.7955708047411104,0.7953836556456644,414,0.7097945448104853,0.0,0.7030718155462877,16030,2758,3796,1.1036880911197913,0.8832716678694296,1.107900397988214,0.8870194513060587,15905,0.7874931920582264,0.7610493498167024,0.9314720812182741,0.5878097789685197,-0.1219847658419656,0.014150422879835922,-0.12206948314100807,-2.220446049250313e-16,,0.9702562853291391,0.8213253451180638
